"Candidate identification","Candidate name","Incumbent challenger status","Party affiliation","Total receipts","Total individual contributions","Candidate state","Candidate district","Special election status","Primary election status","Runoff election status","General election status"
"H2NM02100","SMITH, JOHN ARTHUR","O","DEM",83868.17,850,"NM","02",NA,NA,NA,NA
"H2NM02159","SMITH, RUBEN ARMANDO","O","DEM",0,0,"NM","02",NA,NA,NA,NA
"H4NM02049","STEINBORN, JEFF","C","DEM",197037.34,158270.34,"NM","02",NA,NA,NA,NA
"H4NM02056","KING, GARY KENNETH","C","DEM",1142714.66,529187.11,"NM","02",NA,NA,NA,"L"
"H6NM02044","RUNNELS, MICHAEL L","C","DEM",35,35,"NM","02",NA,NA,NA,NA
"H0NM02039","SKEEN, JOSEPH RICHARD","C","REP",2242.28,0,"NM","02",NA,NA,NA,NA
"H2NM02084","ANDERSON, PHELPS","O","REP",1961.74,1000,"NM","02",NA,NA,NA,NA
"H2NM02126","PEARCE, STEVE","I","REP",1980839.36,1033399.57,"NM","02",NA,NA,NA,"W"
"H2NM02134","TINSLEY, EDWARD R","O","REP",0,0,"NM","02",NA,NA,NA,NA
"H8NM03022","SERNA, ERIC PETER","C","DEM",0,0,"NM","03",NA,NA,NA,NA
"H8NM03097","UDALL, TOM","I","DEM",493955.71,327741,"NM","03",NA,NA,NA,"W"
"H4NM03062","TUCKER, GREGORY MCDOWELL","C","REP",63545.93,50887,"NM","03",NA,NA,NA,"L"
"H8NV01071","BERKLEY, SHELLEY","I","DEM",1653334.14,1061684.4,"NV","01",NA,NA,NA,"W"
"H2NV01124","MCDONALD, LYNETTE BOGGS","C","REP",10307.87,461,"NV","01",NA,NA,NA,NA
"H4NV01112","MICKELSON, RUSS","C","REP",17982,1250,"NV","01",NA,NA,NA,"L"
"H8NV01105","QUISENBERRY, ESTHER RUTH","C","REP",0,0,"NV","01",NA,NA,NA,NA
"H8NV01113","BLOCKEY, JIM","C","REP",0,0,"NV","01",NA,NA,NA,NA
"H2NV02197","SOUZA, TRAVIS","C","DEM",0,0,"NV","02",NA,NA,NA,NA
"H4NV02102","BENNETT, DAVID JEROME","C","DEM",10900,400,"NV","02",NA,NA,NA,NA
"H6NV02032","GIBBONS, JAMES A","I","REP",1139206.93,763344.06,"NV","02",NA,NA,NA,"W"
"H2NV03013","HERRERA, DARIO","O","DEM",27991.44,25,"NV","03",NA,NA,NA,NA
"H2NV03047","BUDETICH, MARK JOHN JR","C","DEM",31485.19,1700,"NV","03",NA,NA,NA,NA
"H4NV03019","GALLAGHER, TOM","C","DEM",2381752.49,799768.14,"NV","03",NA,NA,NA,"L"
"H0NV01078","PORTER, JON C SR","I","REP",2762876.94,1307875.16,"NV","03",NA,NA,NA,"W"
"H4NY00032","MCADAMS, KEVIN","C","DEM",353748.04,350348,"NY","00",NA,NA,NA,NA
"H2NY00028","MANNING, PATRICK","C","REP",0,0,"NY","00",NA,NA,NA,NA
"H2NY01067","BISHOP, TIMOTHY","I","DEM",1990915.06,1143585.51,"NY","01",NA,NA,NA,"W"
"H0NY01095","GRUCCI, FELIX J JR","C","REP",13207.89,3671,"NY","01",NA,NA,NA,NA
"H4NY01089","MANGER, WILLIAM","C","REP",1417057.01,930131.2,"NY","01",NA,NA,NA,"L"
"H0NY02077","BISHOP, DAVID A","O","DEM",0,0,"NY","02",NA,NA,NA,NA
"H0NY02085","ISRAEL, STEVE","I","DEM",1621146.19,1112593.74,"NY","02",NA,NA,NA,"W"
"H0NY02093","JOHNSON, JOAN B","O","REP",1071031,634581,"NY","02",NA,NA,NA,NA
"H0NY02143","BOYLE, PHILIP M","C","REP",0,0,"NY","02",NA,NA,NA,NA
"H2NY02065","GARGANO, FRANK","C","REP",0,0,"NY","02",NA,NA,NA,NA
"H2NY03071","BINDER, ALLAN","C","REP",0,0,"NY","02",NA,NA,NA,NA
"H4NY02046","CORNICELLI, ROBERT M","C","REP",6786.18,5786,"NY","02",NA,NA,NA,NA
"H4NY02053","HOFFMANN, RICHARD","C","REP",12875,6875,"NY","02",NA,NA,NA,"L"
"H2NY03105","FINZ, STUART LEE","C","DEM",0,0,"NY","03",NA,NA,NA,NA
"H4NY03069","MATHIES, BLAIR","C","DEM",219347,97740,"NY","03",NA,NA,NA,"L"
"H2NY03089","KING, PETER T","I","REP",610414.12,381467.42,"NY","03",NA,NA,NA,"W"
"H8NY03045","PREVIDI, ROBERT","C","REP",12123,6858,"NY","03",NA,NA,NA,NA
"H6NY04112","MCCARTHY, CAROLYN","I","DEM",1769157.23,1221137.17,"NY","04",NA,NA,NA,"W"
"H2NY04079","FRISA, DANIEL","C","REP",0,0,"NY","04",NA,NA,NA,NA
"H2NY04129","O'GRADY, MARILYN F","C","REP",7513.25,6325,"NY","04",NA,NA,NA,NA
"H4NY04059","GARNER, JAMES A","C","REP",373847.58,372837.58,"NY","04",NA,NA,NA,"L"
"H2NY04053","LEVY, DAVID A","C","CRV",0,0,"NY","04",NA,NA,NA,NA
"H4NY07011","ACKERMAN, GARY L","I","DEM",728414.61,438366,"NY","05",NA,NA,NA,"W"
"H2NY05068","FINLEY, JOSEPH P","C","REP",818,0,"NY","05",NA,NA,NA,NA
"H4NY05056","LALLY, GRANT M","C","REP",0,0,"NY","05",NA,NA,NA,NA
"H4NY05064","POLICARPIO, GONZALO MANALO","C","REP",37412,26974,"NY","05",NA,NA,NA,"L"
"H8NY06048","MEEKS, GREGORY W","I","DEM",700484.4,338620.14,"NY","06",NA,NA,NA,"W"
"H8NY06063","WALDON, ALTON R JR","C","CRV",0,0,"NY","06",NA,NA,NA,NA
"H0NY07027","MCCAFFREY, WALTER L","C","DEM",0,0,"NY","07",NA,NA,NA,NA
"H8NY07046","CROWLEY, JOSEPH","I","DEM",1273996.12,612195.67,"NY","07",NA,NA,NA,"W"
"H8NY09059","MANTON, THOMAS JOSEPH","C","DEM",-9776.89,0,"NY","07",NA,NA,NA,NA
"H4NY07052","CINQUEMANI, JOSEPH","C","REP",29030,28530,"NY","07",NA,NA,NA,"L"
"H4NY07060","GRAVES, STEPHEN ELLIOTT","C","REP",1465,1465,"NY","07",NA,NA,NA,NA
"H2NY17071","NADLER, JERROLD LEWIS","I","DEM",894403.39,369380.63,"NY","08",NA,NA,NA,"W"
"H2NY08088","FARRIN, JAMES","C","REP",0,0,"NY","08",NA,NA,NA,NA
"H4NY08043","HORT, PETER","C","REP",153612.89,149979,"NY","08",NA,NA,NA,"L"
"H8NY09091","WEINER, ANTHONY D","I","DEM",793022.17,421566,"NY","09",NA,NA,NA,"W"
"H8NY09109","DEAR, NOACH","C","DEM",562.2,0,"NY","09",NA,NA,NA,NA
"H8NY09117","KATZ, MELINDA R","C","DEM",3104.44,0,"NY","09",NA,NA,NA,NA
"H4NY09082","CRONIN, GERARD J","C","REP",14086,10086,"NY","09",NA,NA,NA,"L"
"H2NY11017","TOWNS, EDOLPHUS","I","DEM",769828.85,303112.95,"NY","10",NA,NA,NA,"W"
"H0NY11045","CLARKE, UNA S","C","DEM",0,0,"NY","11",NA,NA,NA,NA
"H2NY12023","OWENS, MAJOR ROBERT","I","DEM",462212,135477,"NY","11",NA,NA,NA,"W"
"H4NY11104","BOYLAND, TRACY L","C","DEM",257928.24,248692.25,"NY","11",NA,NA,NA,NA
"H4NY11112","ANDREWS, EMANUEL C","C","DEM",81275,81275,"NY","11",NA,NA,NA,NA
"H4NY11138","CLARKE, YVETTE D","C","DEM",153261,141926,"NY","11",NA,NA,NA,NA
"H4NY11161","PERRY, NOAH NICKOLAS","C","DEM",44365,44365,"NY","11",NA,NA,NA,NA
"H0NY11052","CLEARY, SUSAN W","C","REP",0,0,"NY","11",NA,NA,NA,NA
"H2NY00010","VELAZQUEZ, NYDIA M","I","DEM",709019.18,310865,"NY","12",NA,NA,NA,"W"
"H6NY13030","SOLARZ, STEPHEN J","C","DEM",8073,0,"NY","12",NA,NA,NA,NA
"H0NY13058","JOHNSTONE, KATINA M","C","DEM",0,0,"NY","13",NA,NA,NA,NA
"H4NY13043","BARBARO, FRANK","C","DEM",425230.07,173838.42,"NY","13",NA,NA,NA,"L"
"H8NY13036","VITALIANO, ERIC N.","C","DEM",6800,0,"NY","13",NA,NA,NA,NA
"H8NY13028","FOSSELLA, VITO J JR","I","REP",1124127.9,592582.67,"NY","13",NA,NA,NA,"W"
"H2NY14037","MALONEY, CAROLYN B","I","DEM",943613.07,558983.69,"NY","14",NA,NA,NA,"W"
"H4NY14082","JERESKI, ROBERT K","C","DEM",12002,10540,"NY","14",NA,NA,NA,NA
"H2NY14086","SRDANOVIC, ANTON","C","REP",23108.91,22102.29,"NY","14",NA,NA,NA,"L"
"H4NY14041","MILLARD, CHARLES","C","REP",22,0,"NY","14",NA,NA,NA,NA
"H4NY15071","POWELL, ADAM CLAYTON IV","C","DEM",69955,69605,"NY","15",NA,NA,NA,NA
"H6NY19029","RANGEL, CHARLES B","I","DEM",1996026.42,1109126.29,"NY","15",NA,NA,NA,"W"
"H4NY15105","JEFFERSON, KENNETH P., JR","C","REP",0,0,"NY","15",NA,NA,NA,NA
"H2NY15067","FIELDS, JESSIE","C","IND",200,200,"NY","15",NA,NA,NA,"L"
"H0NY18065","SERRANO, JOSE E","I","DEM",244716.56,74335,"NY","16",NA,NA,NA,"W"
"H4NY17069","SEABROOK, LARRY B","C","DEM",0,0,"NY","17",NA,NA,NA,NA
"H4NY17119","FLAGG, JESSICA","C","DEM",12907.91,2230,"NY","17",NA,NA,NA,NA
"H8NY19058","ENGEL, ELIOT L","I","DEM",976713.93,496899,"NY","17",NA,NA,NA,"W"
"H2NY17097","VANDERHOEF, C SCOTT","C","REP",1487.45,500,"NY","17",NA,NA,NA,NA
"H2NY17113","HOLLAND, JOSEPH H","C","REP",0,0,"NY","17",NA,NA,NA,NA
"H4NY17101","FLEMING, JOHN J","C","REP",86240,86240,"NY","17",NA,NA,NA,NA
"H8NY20056","LOWEY, NITA M","I","DEM",1636470.12,1292274.4,"NY","18",NA,NA,NA,"W"
"H4NY18075","HOFFMAN, RICHARD A","C","REP",63355,28665,"NY","18",NA,NA,NA,"L"
"H2NY19051","SELENDY, JANINE MARY HARDCASTLE","C","DEM",58459.2,49759.2,"NY","19",NA,NA,NA,NA
"H4NY19107","JALIMAN, MICHAEL","C","DEM",70121,22345,"NY","19",NA,NA,NA,"L"
"H4NY19073","KELLY, SUE W","I","REP",1270934.16,611358.25,"NY","19",NA,NA,NA,"W"
"H4NY20055","DIOGUARDI, JOSEPH J","C","RTL",14300,12300,"NY","19",NA,NA,NA,NA
"H2NY20075","STOPPENBACH, FRANK","C","DEM",1465,0,"NY","20",NA,NA,NA,NA
"H4NY20097","COLEMAN, JOHN J","C","DEM",12481.61,4333.58,"NY","20",NA,NA,NA,NA
"H4NY20113","KELLY, DORIS F","C","DEM",41835,23557,"NY","20",NA,NA,NA,"L"
"H8NY20080","FEINER, PAUL J","C","DEM",5170,5170,"NY","20",NA,NA,NA,NA
"H6NY26016","GILMAN, BENJAMIN A","C","REP",3073.89,0,"NY","20",NA,NA,NA,NA
"H8NY22045","SWEENEY, JOHN E","I","REP",1398269.43,891148.5,"NY","20",NA,NA,NA,"W"
"H8NY23084","MCNULTY, MICHAEL R","I","DEM",315922.97,111947,"NY","21",NA,NA,NA,"W"
"H2NY21073","REDLICH, WARREN","C","REP",36058,12775,"NY","21",NA,NA,NA,"L"
"H2NY21081","ROSENSTEIN, CHARLES B.","C","REP",0,0,"NY","21",NA,NA,NA,NA
"H2NY26080","HINCHEY, MAURICE D.","I","DEM",715341.45,498587.92,"NY","22",NA,NA,NA,"W"
"H2NY22071","HALL, ERIC REED","C","REP",0,0,"NY","22",NA,NA,NA,NA
"H4NY22028","BRENNER, WILLIAM A.","C","REP",6506,499,"NY","22",NA,NA,NA,"L"
"H0NY23040","ENGLEBRECHT, RICHARD","C","DEM",0,0,"NY","23",NA,NA,NA,NA
"H4NY23059","JOHNSON, ROBERT J","C","DEM",21269.02,9148.02,"NY","23",NA,NA,NA,"L"
"H2NY24036","MCHUGH, JOHN M","I","REP",498034.56,147444.08,"NY","23",NA,NA,NA,"W"
"H4NY24032","GOODELL, BRIAN THOMAS","C","DEM",8014,6514,"NY","24",NA,NA,NA,NA
"H4NY24040","MILLER, JEFFREY A","C","DEM",39447.82,25267.3,"NY","24",NA,NA,NA,"L"
"H2NY24085","WALRATH, DAVID LANGDON","C","REP",234643.47,115616.95,"NY","24",NA,NA,NA,"L"
"H2NY25017","BOEHLERT, SHERWOOD L","I","REP",1450846.91,696318.83,"NY","24",NA,NA,NA,"W"
"H2NY25058","ALDERSLEY, STEPHANIE RUTH","C","DEM",0,0,"NY","25",NA,NA,NA,NA
"H8NY27036","WALSH, JAMES T","I","REP",971890.99,490768.4,"NY","25",NA,NA,NA,"W"
"H2NY26114","NARIMAN, AYESHA F","C","DEM",4496,4496,"NY","26",NA,NA,NA,NA
"H4NY26045","DAVIS, JOHN R JR","C","DEM",1356778.85,44114.38,"NY","26",NA,NA,NA,"L"
"H8NY27077","REYNOLDS, THOMAS M","I","REP",2361696.98,1498877.29,"NY","26",NA,NA,NA,"W"
"H2NY23079","TERRY, RANDALL A","C","RTL",1254,0,"NY","26",NA,NA,NA,NA
"H2NY27070","CROTTY, PETER","O","DEM",39819,6520,"NY","27",NA,NA,NA,NA
"H2NY27088","CASEY, THOMAS P","O","DEM",0,0,"NY","27",NA,NA,NA,NA
"H4NY27068","CLARK, PAUL T","O","DEM",511260,221290,"NY","27",NA,NA,NA,NA
"H4NY27076","HIGGINS, BRIAN M","O","DEM",1397912.91,788513.57,"NY","27",NA,NA,NA,"W"
"H4NY27084","COLLESANO, MICHAEL JOSEPH","O","DEM",181197.75,81321.49,"NY","27",NA,NA,NA,NA
"H4NY27100","THOMAS, MARK W","O","DEM",81124.8,63006,"NY","27",NA,NA,NA,NA
"H2NY30041","QUINN, JACK","I","REP",583229.24,329280.15,"NY","27",NA,NA,NA,NA
"H6NY29150","NAPLES, NANCY A","O","REP",1627413.19,679771.1,"NY","27",NA,NA,NA,"L"
"H4NY28066","CARTONIA, FRANCINA J","O","DEM",14984,6815,"NY","28",NA,NA,NA,"L"
"H6NY03031","SLAUGHTER, LOUISE M","I","DEM",584413.48,222204.84,"NY","28",NA,NA,NA,"W"
"H2NY28102","WOJTASZEK, HENRY F","C","REP",1224.95,0,"NY","28",NA,NA,NA,NA
"H4NY28041","LABA, MICHAEL D","O","REP",15620,11620,"NY","28",NA,NA,NA,"L"
"H4NY29130","BAREND, SAMARA","O","DEM",627953.5,450730.33,"NY","29",NA,NA,NA,"L"
"H4NY29155","ALDERSON, JEREMY WEIR","O","DEM",7678,6228,"NY","29",NA,NA,NA,NA
"H6NY36015","LAFALCE, JOHN J","C","DEM",6487.71,0,"NY","29",NA,NA,NA,NA
"H4NY29080","KUHL, JOHN R JR","O","REP",1020799.06,497886.06,"NY","29",NA,NA,NA,NA
"H4NY29098","ASSINI, MARK W","O","REP",267018.92,161973.85,"NY","29",NA,NA,NA,"W"
"H4NY29106","KOLB, BRIAN M","O","REP",148550,118425,"NY","29",NA,NA,NA,NA
"H4NY29114","NOJAY, BILL","O","REP",350126.41,16387,"NY","29",NA,NA,NA,NA
"H4NY29122","SMITH, WILLIAM A JR","O","REP",10540,10000,"NY","29",NA,NA,NA,NA
"H6NY28046","ROSENBERGER, GEOFFREY HAROLD","O","REP",334563.82,7200,"NY","29",NA,NA,NA,NA
"H6NY34069","HOUGHTON, AMORY JR","I","REP",293022.61,35930,"NY","29",NA,NA,NA,NA
"H8NY29032","COLLINS, CHRISTOPHER C","C","REP",0,0,"NY","29",NA,NA,NA,NA
"H8NY31061","PIERCE, JIM","C","REP",0,0,"NY","31",NA,NA,NA,NA
"H2OH01137","HARRIS, GREG","C","DEM",90170.35,52302.15,"OH","01",NA,NA,NA,"L"
"H4OH01059","LERNER, RICHARD E","C","DEM",8460,0,"OH","01",NA,NA,NA,NA
"H8OH01043","CHABOT, STEVE","I","REP",610092.92,377785,"OH","01",NA,NA,NA,"W"
"H2OH02069","STEPHENS, TONY","C","DEM",0,0,"OH","02",NA,NA,NA,NA
"H8OH02041","SANDERS, CHARLES W MR","C","DEM",20655.43,5729.04,"OH","02",NA,NA,NA,"L"
"H8OH06059","MITCHELL, RAY","C","DEM",0,0,"OH","02",NA,NA,NA,NA
"H4OH02032","PORTMAN, ROBERT J","I","REP",1513135.56,1478283.7,"OH","02",NA,NA,NA,"W"
"H2OH30011","CARNE, RICK","O","DEM",1500,500,"OH","03",NA,NA,NA,NA
"H4OH03055","MITAKIDES, LOUELLA JANE","C","DEM",573887.52,268058.92,"OH","03",NA,NA,NA,"L"
"H8OH03015","HALL, TONY P","C","DEM",15.19,0,"OH","03",NA,NA,NA,NA
"H2OH03067","TURNER, MIKE","I","REP",1090581.23,636204.45,"OH","03",NA,NA,NA,"W"
"H2OH03075","BROWN, ROY","O","REP",0,0,"OH","03",NA,NA,NA,NA
"H4OH04038","KONOP, BENJAMIN ZAGHARY","C","DEM",184211.87,113048.87,"OH","04",NA,NA,NA,"L"
"H2OH04032","OXLEY, MICHAEL G","I","REP",1788692.46,659471,"OH","04",NA,NA,NA,"W"
"H4OH05035","WEIRAUCH, ROBIN RENEE","C","DEM",78799.7,35776.7,"OH","05",NA,NA,NA,"L"
"H8OH05044","GILLMOR, PAUL E","I","REP",442822,128818.77,"OH","05",NA,NA,NA,NA
"H6OH06038","STRICKLAND, TED","I","DEM",512414.18,129269,"OH","06",NA,NA,NA,"W"
"H2OH06060","HALLECK, MIKE","C","REP",286.26,0,"OH","06",NA,NA,NA,NA
"H8OH06083","AZINGER, MIKE","C","REP",0,0,"OH","06",NA,NA,NA,NA
"H2OH07134","ANASTASIO, KARA MARIE","C","DEM",25966,23352,"OH","07",NA,NA,NA,"L"
"H0OH07021","HOBSON, DAVID LEE","I","REP",1751079.94,1054444.59,"OH","07",NA,NA,NA,"W"
"H2OH07126","SCHAEFER, STEVEN RICHARD","C","REP",3599,1000,"OH","07",NA,NA,NA,NA
"H2OH07159","DODEN, FRANK ARLAN","C","GRE",257.42,240,"OH","07",NA,NA,NA,NA
"H0OH08078","PARKS, JOHN GORDON","C","DEM",0,0,"OH","08",NA,NA,NA,NA
"H2OH08058","HARDENBROOK, JEFF","C","DEM",41478,18383,"OH","08",NA,NA,NA,"L"
"H0OH08029","BOEHNER, JOHN A","I","REP",1544261.62,784581.09,"OH","08",NA,NA,NA,"W"
"H2OH09031","KAPTUR, MARCY","I","DEM",660255.97,317771.54,"OH","09",NA,NA,NA,"W"
"H4OH09060","KACZALA, LARRY A","C","REP",257908.45,107033.5,"OH","09",NA,NA,NA,"L"
"H6OH20138","OAKAR, MARY ROSE","C","DEM",11145,0,"OH","10",NA,NA,NA,NA
"H6OH23033","KUCINICH, DENNIS J","I","DEM",415363.75,220265.12,"OH","10",NA,NA,NA,"W"
"H4OH10092","HERMAN, EDWARD F","C","REP",300722.23,268901.88,"OH","10",NA,NA,NA,"L"
"H4OH10134","FERRIS, BARBARA ANNE","C","IND",56470.14,48569.42,"OH","10",NA,NA,NA,"L"
"H8OH11067","JONES, STEPHANIE TUBBS","I","DEM",602042.72,240099,"OH","11",NA,NA,NA,"W"
"H2OH11144","PAPPANO, PATRICK A.","C","REP",0,0,"OH","11",NA,NA,NA,NA
"H0OH12054","O'SHAUGHNESSY, MARYELLEN","O","DEM",0,0,"OH","12",NA,NA,NA,NA
"H8OH12057","BROWN, EDWARD S","C","DEM",29525,25,"OH","12",NA,NA,NA,"L"
"H0OH12062","TIBERI, PATRICK JOSEPH","I","REP",1315017.42,858711.03,"OH","12",NA,NA,NA,"W"
"H2OH12027","KASICH, JOHN R","C","REP",0,0,"OH","12",NA,NA,NA,NA
"H2OH13033","BROWN, SHERROD","I","DEM",1047904.95,507035.79,"OH","13",NA,NA,NA,"W"
"H4OH13096","LUCAS, ROBERT RYAN","C","REP",7885,7122,"OH","13",NA,NA,NA,"L"
"H4OH14060","JERSE, EDWARD S","C","DEM",61250.66,56270,"OH","14",NA,NA,NA,NA
"H4OH14078","HAMMER, HERB","C","DEM",240937.98,40937.98,"OH","14",NA,NA,NA,NA
"H4OH14086","WOLFE, CHARLES LOUIS","C","DEM",1267,100,"OH","14",NA,NA,NA,NA
"H4OH14094","CAFARO, CAPRI","C","DEM",1993280.52,154064.22,"OH","14",NA,NA,NA,"L"
"H4OH19036","LATOURETTE, STEVEN C","I","REP",2047538.33,1121433.25,"OH","14",NA,NA,NA,"W"
"H2OH15046","PRYCE, DEBORAH D","I","REP",1015365.04,378138.93,"OH","15",NA,NA,NA,"W"
"H2OH15061","MORRISON, CHARLES","C","REP",2624,1678,"OH","15",NA,NA,NA,NA
"H4OH16081","SEEMANN, JEFF","C","DEM",76206.77,67056.76,"OH","16",NA,NA,NA,"L"
"H8OH16025","FERGUSON, PETER D","C","DEM",0,0,"OH","16",NA,NA,NA,NA
"H4OH16073","YAMBROVICH, VINCENT H","C","REP",0,0,"OH","16",NA,NA,NA,NA
"H6OH16029","REGULA, RALPH S","I","REP",571659.33,353440,"OH","16",NA,NA,NA,"W"
"H2OH17109","RYAN, TIMOTHY J","I","DEM",595601.92,182056.43,"OH","17",NA,NA,NA,"W"
"H2OH17117","LATELL, ANTHONY A JR","C","DEM",4000,0,"OH","17",NA,NA,NA,NA
"H2OH17158","BENJAMIN, ANN WOMER","C","REP",14,14,"OH","17",NA,NA,NA,NA
"H4OH17113","CUSIMANO, FRANK V","C","REP",10840,5340,"OH","17",NA,NA,NA,"L"
"H4OH17071","TRAFICANT, JAMES A JR","C","IND",481.68,10,"OH","17",NA,NA,NA,NA
"H0OH17103","WALTER, RANDY D","C","UNK",0,0,"OH","17",NA,NA,NA,NA
"H4OH18145","THOMAS, BRIAN R","C","DEM",18549,4918,"OH","18",NA,NA,NA,"L"
"H4OH18079","NEY, ROBERT W","I","REP",1444531.72,601179.21,"OH","18",NA,NA,NA,"W"
"H2OH19105","COYNE, THOMAS J JR","C","DEM",0,0,"OH","19",NA,NA,NA,NA
"H2OK01085","DODD, DOUG","C","DEM",318019.45,266542.04,"OK","01",NA,NA,NA,"L"
"H2OK01077","PRUITT, E SCOTT","O","REP",12270.9,9525,"OK","01",NA,NA,NA,NA
"H2OK01093","SULLIVAN, JOHN","I","REP",1002862.38,491846.99,"OK","01",NA,NA,NA,"W"
"H4OK00018","WORTMAN, WILLIAM","C","REP",75571,8220,"OK","01",NA,NA,NA,NA
"H4OK01040","LARGENT, STEPHEN MICHAEL","C","REP",5043.1,0,"OK","01",NA,NA,NA,NA
"H6OK03165","ROGERS, EVELYN L","C","REP",1266,0,"OK","01",NA,NA,NA,NA
"H0OK02137","MAVIS, NEIL JAMES","O","IND",0,0,"OK","01",NA,NA,NA,NA
"H0OK02053","CARSON, BRAD","I","DEM",419320.07,286165,"OK","02",NA,NA,NA,NA
"H2OK03057","FREE, KALYN CHERIE","O","DEM",1273021.53,1109592.93,"OK","02",NA,NA,NA,NA
"H4OK02089","BOREN, DAVID DANIEL","O","DEM",2029678.01,1199171,"OK","02",NA,NA,NA,"W"
"H0OK02087","MONEY, STEVE","O","REP",6,0,"OK","02",NA,NA,NA,NA
"H4OK02097","SMALLEY, WAYLAND R","O","REP",46844,32260,"OK","02",NA,NA,NA,"L"
"H8OK02080","PHARAOH, HUGH KENT","C","REP",72874.5,0,"OK","02",NA,NA,NA,NA
"H4OK06056","LUCAS, FRANK D","I","REP",508887.24,183174.23,"OK","03",NA,NA,NA,"W"
"H6OK03074","WATKINS, WESLEY WADE","C","REP",6119.93,0,"OK","03",NA,NA,NA,NA
"H0OK04117","WEATHERFORD, LARRY PAUL","C","DEM",0,0,"OK","04",NA,NA,NA,NA
"H2OK04071","CLABES, R BRANDON","C","DEM",10,0,"OK","04",NA,NA,NA,NA
"H2OK06035","COMPTON, LANCE","O","DEM",0,0,"OK","04",NA,NA,NA,NA
"H6OK03116","ROBERTS, DARRYL F","O","DEM",0,0,"OK","04",NA,NA,NA,NA
"H8OK04037","ODOM, BENJAMIN HOUSTON","O","DEM",0,0,"OK","04",NA,NA,NA,NA
"H0OK04091","ODOM, JAMES WILLIAM","C","REP",0,0,"OK","04",NA,NA,NA,NA
"H2OK04055","COLE, TOM JEFFERY","I","REP",1115705.67,632878.73,"OK","04",NA,NA,NA,"W"
"H2OK04113","NUTTLE, MARC","O","REP",26800,0,"OK","04",NA,NA,NA,NA
"H4OK04036","WATTS, JULIUS CEASER JR (JC)","C","REP",6913.82,0,"OK","04",NA,NA,NA,NA
"H2OK05128","BARLOW, LOU","C","DEM",128847.76,106055.26,"OK","05",NA,NA,NA,NA
"H4OK05058","GIN, ANDREW C","C","DEM",25950,25950,"OK","05",NA,NA,NA,NA
"H4OK05066","SMITH, BERT","C","DEM",12432,3632,"OK","05",NA,NA,NA,"L"
"H4OK05074","VENTERS, HARLEY","C","DEM",10939,9939,"OK","05",NA,NA,NA,NA
"H2OK05045","ISTOOK, ERNEST J JR","I","REP",1710028.2,894300.79,"OK","05",NA,NA,NA,NA
"H8OR01072","WU, DAVID","I","DEM",2217067.6,1601120.77,"OR","01",NA,NA,NA,"W"
"H2OR01034","WITT, WILLIAM DAVID","C","REP",0,0,"OR","01",NA,NA,NA,NA
"H4OR01063","PHILLIPS, TIMOTHY CHARLES","C","REP",635951.78,523680.2,"OR","01",NA,NA,NA,NA
"H4OR01071","MESHELL, JASON DAVID CASTLE","C","REP",97459.84,49575.97,"OR","01",NA,NA,NA,NA
"H4OR01089","AMERI, GOLI YAZDI","C","REP",2332329.43,1887860.59,"OR","01",NA,NA,NA,"L"
"H2OR02107","MCCOLGAN, JOHN C","C","DEM",30874,24703,"OR","02",NA,NA,NA,"L"
"H2OR02115","BUCKLEY, PETER","C","DEM",619.06,0,"OR","02",NA,NA,NA,NA
"H0OR04016","NEWKIRK, JOHN D","C","REP",0,0,"OR","02",NA,NA,NA,NA
"H6OR02116","WALDEN, GREGORY PAUL","I","REP",1226118.29,664600.21,"OR","02",NA,NA,NA,"W"
"H0OR03091","SWEENEY, JOHN","C","DEM",7662,0,"OR","03",NA,NA,NA,NA
"H4OR03077","ADAMS, SAM FRANCIS","C","DEM",13981,13981,"OR","03",NA,NA,NA,NA
"H6OR03064","BLUMENAUER, EARL","I","DEM",620063.47,293301,"OR","03",NA,NA,NA,"W"
"H0OR03083","POLLOCK, JEFFERY L","C","REP",0,0,"OR","03",NA,NA,NA,NA
"H4OR03069","BROOKS, JERRY W","C","REP",8650,8640,"OR","03",NA,NA,NA,NA
"H6OR04047","DEFAZIO, PETER A","I","DEM",664813.51,352287.67,"OR","04",NA,NA,NA,"W"
"H2OR04046","VANLEEUWEN, LIZ","C","REP",608.61,15,"OR","04",NA,NA,NA,NA
"H4OR04075","FELDKAMP, JAMES LEE","C","REP",620882.96,504595.98,"OR","04",NA,NA,NA,"L"
"H4OR05189","KAZA, ANDREW LEE","C","DEM",64284.56,33181.5,"OR","05",NA,NA,NA,NA
"H6OR05069","HOOLEY, DARLENE","I","DEM",1934161.57,1012899.18,"OR","05",NA,NA,NA,"W"
"H0OR05021","BOQUIST, BRIAN J","C","REP",1825.56,385,"OR","05",NA,NA,NA,NA
"H2OR05159","SCHELSKE, CRAIG LYONS","C","REP",31704.31,24104.31,"OR","05",NA,NA,NA,NA
"H4OR05163","ZUPANCIC, JIM D","C","REP",1291254.18,714984,"OR","05",NA,NA,NA,"L"
"H4OR05171","WINTERS, JACKIE","C","REP",371330.8,349918.08,"OR","05",NA,NA,NA,NA
"H8PA01153","BRADY, ROBERT A","I","DEM",654749.52,371949,"PA","01",NA,NA,NA,"W"
"H2PA02055","FATTAH, CHAKA","I","DEM",353968.5,154435,"PA","02",NA,NA,NA,"W"
