"","election_year","state","election_type","dem_votes","rep_votes","total_votes","margin","sig_third"
"806",1960,"MA","G",1050725,1358556,2417813,-12.7317952215494,FALSE
"807",1960,"ME","G",159809,256890,416699,-23.2976321037488,FALSE
"808",1960,"MI","G",1669179,1548873,3226647,3.7285144609869,FALSE
"809",1960,"MN","G",884168,648586,1536839,15.3289967263975,FALSE
"810",1960,"MO","S",1195802,980832,2176634,9.8762584798363,FALSE
"811",1960,"MS","G",244341,21807,266148,83.6128770458542,FALSE
"812",1960,"MT","G",140331,136281,276612,1.46414472257169,FALSE
"813",1960,"NC","G",793521,497964,1291485,22.8850509297437,FALSE
"814",1960,"ND","S",104593,103475,210349,0.531497653898996,FALSE
"815",1960,"NE","G",245837,352748,598585,-17.8606212985624,FALSE
"816",1960,"NH","G",114024,173521,287545,-20.6913700464275,FALSE
"817",1960,"NJ","G",1151385,1483832,2664556,-12.4766377587861,FALSE
"818",1960,"NM","G",190654,109897,300551,26.8696494105826,FALSE
"819",1960,"OK","G",474116,385646,864475,10.2339570259406,FALSE
"820",1960,"OR","G",412757,343009,755875,9.2274516289069,FALSE
"821",1960,"RI","G",275575,124408,399983,37.7933562176392,FALSE
"822",1960,"SC","G",330164,0,330266,99.969115803625,FALSE
"823",1960,"SD","G",145261,160181,305442,-4.88472443213441,FALSE
"824",1960,"TN","G",594460,234053,828519,43.5001490611561,FALSE
"825",1960,"TX","G",1306605,926653,2253769,16.8585156686422,FALSE
"826",1960,"VA","G",506169,0,622820,81.2705115442664,FALSE
"827",1960,"WV","G",458355,369935,828292,10.6749793551067,FALSE
"828",1960,"WY","G",60447,78103,138550,-12.7434139299892,FALSE
"829",1961,"TX","S",437874,448217,886091,-1.16726160179936,FALSE
"830",1962,"AL","G",201937,195134,397079,1.71326108910318,FALSE
"831",1962,"AR","G",214867,98013,312880,37.3478649961647,FALSE
"832",1962,"AZ","G",199217,163388,362605,9.88099998621089,FALSE
"833",1962,"CA","G",2452839,3180483,5647952,-12.8833247874628,FALSE
"834",1962,"CO","G",279586,328655,613444,-7.99893714829715,FALSE
"835",1962,"CT","G",527522,501694,1029216,2.50948294624258,FALSE
"836",1962,"FL","G",657633,281381,939207,40.0606043183239,FALSE
"837",1962,"GA","G",306250,0,306250,100,FALSE
"838",1962,"HI","G",36579,14663,196361,11.1610757737025,TRUE
"839",1962,"IA","G",376602,431364,807966,-6.77776045031598,FALSE
"840",1962,"ID","G",141657,117129,258786,9.4781015974589,FALSE
"841",1962,"ID","S",126398,131279,257677,-1.8942319260159,FALSE
"842",1962,"IL","G",1748007,1961202,3709216,-5.74771056740831,FALSE
"843",1962,"IN","G",905491,894547,1800038,0.607987164715412,FALSE
"844",1962,"KS","G",223630,388500,622232,-26.49654791139,FALSE
"845",1962,"KS","S",260756,344689,613250,-13.6865878516103,FALSE
"846",1962,"KY","G",387440,432648,820088,-5.51257913784862,FALSE
"847",1962,"LA","G",318838,103066,421904,51.1424399863476,FALSE
"848",1962,"MA","S",1162611,877669,2097085,13.5875274488159,FALSE
"849",1962,"MD","G",439723,269131,708855,24.0658526779102,FALSE
"850",1962,"MO","G",786745,607083,1393828,12.8898257173769,FALSE
"851",1962,"NC","G",491520,321635,813155,20.8920808455952,FALSE
"852",1962,"ND","G",88032,135705,223737,-21.3076066989367,FALSE
"853",1962,"NH","G",90444,134035,224479,-19.4187429559112,FALSE
"854",1962,"NH","S",117612,107199,224811,4.63189078826214,FALSE
"855",1962,"NV","G",63443,33749,97192,30.5518972754959,FALSE
"856",1962,"NY","G",2289324,3272417,5703118,-17.2378162261416,FALSE
"857",1962,"OH","G",1843813,1151292,2995105,23.1217603389531,FALSE
"858",1962,"OK","G",353890,307964,664713,6.90914725603381,FALSE
"859",1962,"OR","G",344716,291587,636553,8.34635921910666,FALSE
"860",1962,"PA","G",2238383,2134649,4383475,2.36647864992957,FALSE
"861",1962,"SC","G",178712,133930,312647,14.3235022245536,FALSE
"862",1962,"SD","G",127458,126861,254319,0.234744553100633,FALSE
"863",1962,"UT","G",151656,166755,318411,-4.74198441636752,FALSE
"864",1962,"VT","G",40134,81241,121375,-33.8677651905252,FALSE
"865",1962,"WA","G",491365,446204,943229,4.78791470576074,FALSE
"866",1962,"WI","G",662342,594846,1260168,5.35611124865891,FALSE
"867",1962,"WY","S",50329,69043,119372,-15.6770431927085,FALSE
"868",1964,"AZ","G",227704,241084,468788,-2.8541686220637,FALSE
"869",1964,"CA","G",3411912,3628555,7040467,-3.07711122003697,FALSE
"870",1964,"CT","G",781008,426939,1208163,29.3063932598499,FALSE
"871",1964,"DE","G",96850,103782,200703,-3.4538596832135,FALSE
"872",1964,"FL","G",997585,562212,1560337,27.902497986012,FALSE
"873",1964,"HI","G",12353,14652,208814,-1.10097981936077,TRUE
"874",1964,"IN","G",1128505,941519,2076963,9.00285657471992,FALSE
"875",1964,"MA","G",1716907,587663,2312028,48.8421420501828,FALSE
"876",1964,"MD","G",678649,402393,1081049,25.5544383279574,FALSE
"877",1964,"ME","G",253511,127040,380551,33.2336533079666,FALSE
"878",1964,"MI","G",1996912,1096272,3101667,29.0372886580023,FALSE
"879",1964,"MN","G",931363,605933,1543600,21.08253433532,FALSE
"880",1964,"MO","G",1186666,596377,1783043,33.1057074899484,FALSE
"881",1964,"MS","G",151980,0,343364,44.2620659125593,TRUE
"882",1964,"MT","G",180643,99367,280010,29.0261062104925,FALSE
"883",1964,"ND","G",149264,109681,258945,15.2862576995115,FALSE
"884",1964,"NE","G",217605,345772,563401,-22.7488059126626,FALSE
"885",1964,"NJ","G",1677515,1011280,2709575,24.5881734220311,FALSE
"886",1964,"NM","G",178209,147562,325771,9.4075286013795,FALSE
"887",1964,"NV","G",67336,67288,134624,0.0356548609460423,FALSE
"888",1964,"NY","G",3823749,3104056,7151581,10.0634111534219,FALSE
"889",1964,"OH","G",1923608,1906782,3830390,0.43927641832816,FALSE
"890",1964,"OK","S",466782,445392,912174,2.34494734557223,FALSE
"891",1964,"PA","G",2359223,2429858,4803835,-1.4703877214767,FALSE
"892",1964,"RI","G",319607,66715,386322,65.4614544343838,FALSE
"893",1964,"TN","G",570542,493475,1064018,7.24301656550923,FALSE
"894",1964,"TN","S",568905,517330,1091088,4.72693311630226,FALSE
"895",1964,"TX","G",1463958,1134337,2603856,12.6589565628821,FALSE
"896",1964,"UT","G",227822,169562,397384,14.6608821693878,FALSE
"897",1964,"VA","G",592260,176624,928362,44.7708975593572,FALSE
"898",1964,"VT","G",76457,83302,164350,-4.16489199878308,FALSE
"899",1964,"WA","G",875950,337138,1213088,44.4165633490728,FALSE
"900",1964,"WI","G",892013,780116,1673776,6.68530317079466,FALSE
"901",1964,"WV","G",515015,246072,761087,35.3366960675981,FALSE
"902",1964,"WY","G",76485,65185,141670,7.97628291099033,FALSE
"903",1966,"AL","G",482138,312918,802500,21.0866043613707,FALSE
"904",1966,"CO","G",266259,368307,634898,-16.0731330071917,FALSE
"905",1966,"DE","G",67263,97268,164531,-18.236684880053,FALSE
"906",1966,"GA","G",628043,0,628043,100,FALSE
"907",1966,"IA","G",324114,522339,857496,-23.1167259089255,FALSE
"908",1966,"ID","G",112637,139819,252456,-10.7670247488671,FALSE
"909",1966,"IL","G",1678147,2100449,3822725,-11.0471456879582,FALSE
"910",1966,"KS","G",303223,350077,671345,-6.97912399734861,FALSE
"911",1966,"KY","G",265979,483805,749784,-29.051833594742,FALSE
"912",1966,"LA","G",437695,0,437695,100,FALSE
"913",1966,"MA","G",774761,1213473,1999949,-21.936159372064,FALSE
"914",1966,"ME","G",131136,188291,319427,-17.8929771121414,FALSE
"915",1966,"MI","G",1069484,1363530,2439365,-12.0542026306026,FALSE
"916",1966,"MN","G",597052,508916,1115072,7.90406359409975,FALSE
"917",1966,"MS","G",258249,105150,393769,38.8804095802361,FALSE
"918",1966,"MT","G",138166,121697,259863,6.33757018121087,FALSE
"919",1966,"NC","G",542366,400502,942898,15.0455298452219,FALSE
"920",1966,"NE","G",187950,296126,484076,-22.3469042051248,FALSE
"921",1966,"NH","G",123888,105241,229305,8.13196397810776,FALSE
"922",1966,"NJ","G",788021,1278843,2130688,-23.0358456986663,FALSE
"923",1966,"NM","G",137205,120988,258193,6.28096036685735,FALSE
"924",1966,"OK","G",343157,295585,638742,7.44776451211913,FALSE
"925",1966,"OR","G",330374,354391,685067,-3.50578848492191,FALSE
"926",1966,"RI","G",219331,104838,324169,35.3189231542806,FALSE
"927",1966,"SC","G",164955,271297,436252,-24.376277931104,FALSE
"928",1966,"SC","S",223790,212032,435822,2.69789042315441,FALSE
"929",1966,"SD","G",76563,150517,227080,-32.5673771358112,FALSE
"930",1966,"TN","G",383843,483063,866961,-11.4445747847942,FALSE
"931",1966,"TX","G",643855,842501,1493134,-13.3039633415353,FALSE
"932",1966,"VA","G",429855,245681,733879,25.0959626859469,FALSE
"933",1966,"VA","S",389028,272804,729839,15.9246080299902,FALSE
"934",1966,"WV","G",292325,198891,491216,19.0209602293085,FALSE
"935",1966,"WY","G",59143,63548,122691,-3.59032039839923,FALSE
"936",1968,"AL","G",638774,201227,912700,47.939848800263,FALSE
"937",1968,"AR","G",349965,241739,591704,18.2905642010194,FALSE
"938",1968,"AZ","G",208752,263034,478955,-11.3334238080822,FALSE
"939",1968,"CA","G",3680352,3329148,7102465,4.94481845387482,FALSE
"940",1968,"CO","G",325584,459952,785536,-17.1052631578947,FALSE
"941",1968,"CT","G",655043,551455,1206498,8.58584100429507,FALSE
"942",1968,"FL","G",892637,1131499,2024136,-11.8006892817479,FALSE
"943",1968,"GA","G",885103,256796,1141899,55.0229924012544,FALSE
"944",1968,"HI","G",179969,0,226927,79.3070018111551,FALSE
"945",1968,"IA","G",574884,568469,1144086,0.560709597005819,FALSE
"946",1968,"ID","G",173483,114394,287877,20.5257801074765,FALSE
"947",1968,"IL","G",2073242,2358947,4449757,-6.42068769148518,FALSE
"948",1968,"IN","G",1060456,988571,2053118,3.50126003473741,FALSE
"949",1968,"KS","G",315911,490911,817084,-21.4176265842924,FALSE
"950",1968,"KY","G",448960,484260,942865,-3.74390819470444,FALSE
"951",1968,"LA","G",518586,0,518586,100,FALSE
"952",1968,"MD","G",443367,541893,1133727,-8.6904519341958,FALSE
"953",1968,"MO","G",880335,845144,1725479,2.03949164261054,FALSE
"954",1968,"NC","G",870406,566934,1437340,21.1134456704746,FALSE
"955",1968,"ND","G",80815,154968,239776,-30.9259475510476,FALSE
"956",1968,"NH","G",116816,170163,286989,-18.5885173299325,FALSE
"957",1968,"NV","G",83622,69068,152690,9.5317309581505,FALSE
"958",1968,"NY","G",2150695,2810836,6581587,-10.0301188755843,FALSE
"959",1968,"OH","G",1814152,1928964,3743116,-3.06728404890471,FALSE
"960",1968,"OK","G",419658,470120,909119,-5.55064848496181,FALSE
"961",1968,"OR","G",405380,408825,814382,-0.4230201551606,FALSE
"962",1968,"PA","G",2117662,2399762,4624218,-6.10049093706222,FALSE
"963",1968,"SC","G",404060,248780,652855,23.7847607814905,FALSE
"964",1968,"SD","G",158961,120951,279912,13.5792677698705,FALSE
"965",1968,"UT","G",192168,225075,419262,-7.84879144782976,FALSE
"966",1968,"VT","G",62416,94738,157375,-20.5382049245433,FALSE
"967",1968,"WA","G",796183,435894,1236063,29.1481097646317,FALSE
"968",1968,"WI","G",1020931,633910,1654861,23.3869189013458,FALSE
"969",1970,"AZ","G",179512,228284,407796,-11.9599015193871,FALSE
"970",1970,"CA","G",3496558,2877617,6492157,9.5336727069293,FALSE
"971",1970,"CT","G",368111,454721,1089353,-7.95059085530586,FALSE
"972",1970,"DE","G",64740,94979,161439,-18.730913843619,FALSE
"973",1970,"FL","G",902438,772817,1675378,7.73682118304048,FALSE
"974",1970,"HI","G",116597,124163,240760,-3.14254859611231,FALSE
"975",1970,"IL","S",2065054,1519718,3599272,15.1512861489768,FALSE
"976",1970,"IN","G",870990,866707,1737697,0.24647565139377,FALSE
"977",1970,"MA","G",1202856,715978,1935607,25.1537631347686,FALSE
"978",1970,"MD","G",460422,484960,956370,-2.5657433838368,FALSE
"979",1970,"ME","G",199954,123906,323860,23.4817513740505,FALSE
"980",1970,"MI","G",1744672,858438,2610763,33.945402167872,FALSE
"981",1970,"MN","G",788256,568025,1364887,16.1354749514062,FALSE
"982",1970,"MO","G",655431,617903,1283912,2.9229417592483,FALSE
"983",1970,"MS","G",286622,0,324215,88.4049164906004,FALSE
"984",1970,"MT","G",150060,97809,247869,21.0800866586786,FALSE
"985",1970,"ND","G",134519,82996,219560,23.4664784113682,FALSE
"986",1970,"NE","G",217681,240894,458966,-5.05767311739867,FALSE
"987",1970,"NJ","G",1157074,903026,2142105,11.8597361007047,FALSE
"988",1970,"NM","G",151486,135004,289906,5.68529109435472,FALSE
"989",1970,"NV","G",85187,60838,147768,16.4778571815278,FALSE
"990",1970,"NY","G",2171232,1434472,5904782,12.4773446335529,FALSE
"991",1970,"OH","G",1495262,1565682,3151274,-2.23465176306472,FALSE
"992",1970,"PA","G",1653774,1874106,3644305,-6.04592645236883,FALSE
"993",1970,"RI","G",230469,107351,341222,36.0814953314851,FALSE
"994",1970,"TN","G",519858,562645,1097041,-3.90021886146461,FALSE
"995",1970,"TX","G",1194069,1035794,2231671,7.09221923840925,FALSE
"996",1970,"UT","G",210207,159004,374303,13.6795590737985,FALSE
"997",1970,"VA","G",295057,145031,946751,15.8464052322099,TRUE
"998",1970,"VT","G",62271,91198,154899,-18.6747493528041,FALSE
"999",1970,"WA","G",879385,170790,1066807,66.4220426000204,FALSE
"1000",1970,"WI","G",948445,381297,1338967,42.3571305342103,FALSE
"1001",1970,"WV","G",345965,99658,445623,55.2725061318648,FALSE
"1002",1970,"WY","G",67207,53279,120486,11.5598492770944,FALSE
"1003",1972,"AL","G",654491,347523,1051099,29.204480263039,FALSE
"1004",1972,"AR","G",386398,248238,634636,21.7699594728317,FALSE
"1005",1972,"CO","G",457545,447957,926093,1.03531718736671,FALSE
"1006",1972,"DE","G",116006,112844,229828,1.37581147640844,FALSE
"1007",1972,"GA","G",635970,542331,1178708,7.94420670768333,FALSE
"1008",1972,"IA","G",662637,530525,1203333,10.9788396063268,FALSE
"1009",1972,"ID","G",140913,161804,309602,-6.74769542832411,FALSE
"1010",1972,"IL","G",1721031,2867078,4608380,-24.8687608226752,FALSE
"1011",1972,"KS","G",200764,622591,871702,-48.3911933206532,FALSE
"1012",1972,"KY","G",528550,494337,1037861,3.29649153403009,FALSE
"1013",1972,"LA","G",598987,206846,1084904,36.1452257526933,FALSE
"1014",1972,"MA","G",823278,1505932,2370676,-28.7957527726269,FALSE
"1015",1972,"ME","G",224270,197040,421310,6.46317438465738,FALSE
"1016",1972,"MI","G",1577178,1781065,3406906,-5.9845208526446,FALSE
"1017",1972,"MN","G",981340,742121,1731653,13.8144882375395,FALSE
"1018",1972,"MS","G",375102,249779,645746,19.4074760044971,FALSE
"1019",1972,"MT","G",163609,151316,314925,3.90346907993967,FALSE
"1020",1972,"NC","G",677293,795248,1472541,-8.01030327848257,FALSE
"1021",1972,"NE","G",265922,301841,568580,-6.31731682436948,FALSE
"1022",1972,"NH","G",184495,139852,324354,13.7636656245953,FALSE
"1023",1972,"NJ","G",963573,1743854,2791907,-27.9479581519012,FALSE
"1024",1972,"NM","G",173815,204253,378330,-8.04535722781699,FALSE
"1025",1972,"OK","G",478212,516934,1005148,-3.85236800948716,FALSE
"1026",1972,"OR","G",425036,494671,920833,-7.56217468314016,FALSE
"1027",1972,"RI","G",221942,188990,413432,7.97035546353451,FALSE
"1028",1972,"SC","G",245457,426601,672246,-26.946088187955,FALSE
"1029",1972,"SD","G",174773,131613,306386,14.0868055328899,FALSE
"1030",1972,"TN","G",440599,716539,1164195,-23.7022148351436,FALSE
"1031",1972,"TX","G",1511985,1822877,3413918,-9.10660420080389,FALSE
"1032",1972,"VA","G",638386,714575,1386770,-5.49398963058041,FALSE
"1033",1972,"VT","S",23842,45888,71348,-30.8992543589169,FALSE
"1034",1972,"WV","G",486310,245531,731841,32.9004524206761,FALSE
"1035",1972,"WY","G",40753,101314,142067,-42.6284781124399,FALSE
"1036",1974,"AL","G",501541,0,523290,95.8437959831069,FALSE
"1037",1974,"AR","G",461056,82026,543082,69.7924070398209,FALSE
"1038",1974,"AZ","G",229523,320396,549919,-16.5247972883279,FALSE
"1039",1974,"CA","G",3693160,2210267,6101008,24.3057048933553,FALSE
"1040",1974,"CO","G",471691,325508,824166,17.7370820926852,FALSE
"1041",1974,"CT","G",690820,372055,1084918,29.3814832088692,FALSE
"1042",1974,"FL","G",781031,736674,1800539,2.46354008438584,FALSE
"1043",1974,"GA","G",627376,246866,874555,43.5089845692952,FALSE
"1044",1974,"HI","G",207454,0,250221,82.9083090547956,FALSE
"1045",1974,"IA","G",462947,420546,889561,4.76650842381804,FALSE
"1046",1974,"ID","G",145140,109072,258847,13.9341000668348,FALSE
"1047",1974,"IL","G",1811496,1084884,2914666,24.9295116490191,FALSE
"1048",1974,"IN","G",889269,814117,1752978,4.28710457290394,FALSE
"1049",1974,"KS","G",390451,403983,794437,-1.70334463273992,FALSE
"1050",1974,"KY","G",399406,328982,745994,9.44029040448046,FALSE
"1051",1974,"LA","G",434643,0,434643,100,FALSE
"1052",1974,"MD","G",374563,503223,877786,-14.6573310579116,FALSE
"1053",1974,"MO","G",735433,480900,1224303,20.7900331862292,FALSE
"1054",1974,"NC","G",633775,377618,1020367,25.104398711444,FALSE
"1055",1974,"ND","G",113931,114117,235661,-0.07892693317944,FALSE
"1056",1974,"NH","G",110924,110926,223363,-0.000895403446407865,FALSE
"1057",1974,"NV","G",78981,79605,169473,-0.368200244286701,FALSE
"1058",1974,"NY","G",1973781,2340188,5163600,-7.09596018281819,FALSE
"1059",1974,"OH","G",1930670,918133,2987951,33.8873361711755,FALSE
"1060",1974,"OK","G",387162,390997,791809,-0.48433397448122,FALSE
"1061",1974,"OR","G",338591,420984,766414,-10.7504560198535,FALSE
"1062",1974,"PA","G",1596121,1843317,3477812,-7.1078022618819,FALSE
"1063",1974,"SC","G",356126,146645,512397,40.882557860409,FALSE
"1064",1974,"SD","G",147929,130955,278884,6.08640151460822,FALSE
"1065",1974,"UT","G",185377,210299,420642,-5.92475311547587,FALSE
"1066",1974,"VT","G",70629,66223,142772,3.08603927941053,FALSE
"1067",1974,"WA","G",611811,363626,1007847,24.6252655412974,FALSE
"1068",1974,"WI","G",740700,429327,1199495,25.9586742754242,FALSE
"1069",1975,"NH","S",140778,113007,262679,10.5722193247271,FALSE
"1070",1976,"AZ","G",400334,321236,741210,10.6714696239932,FALSE
"1071",1976,"CA","G",3502862,3748973,7472268,-3.29365863215827,FALSE
"1072",1976,"CT","G",561018,785683,1361666,-16.4992736838549,FALSE
"1073",1976,"DE","G",98055,125502,224859,-12.2063159580003,FALSE
"1074",1976,"FL","G",1799518,1057886,2857534,25.9535669566836,FALSE
"1075",1976,"HI","G",162289,122713,302062,13.1019459581146,FALSE
"1076",1976,"IN","G",878522,1275833,2171187,-18.299252897148,FALSE
"1077",1976,"MA","G",1726657,722641,2491255,40.301615049443,FALSE
"1078",1976,"MD","G",772101,530439,1365568,17.6968118760838,FALSE
"1079",1976,"ME","G",292704,193489,486193,20.4065052355752,FALSE
"1080",1976,"MI","G",1831031,1635087,3484664,5.62303854833637,FALSE
"1081",1976,"MN","G",1290736,478611,1810122,44.8657604294075,FALSE
"1082",1976,"MO","G",813571,1090067,1914460,-14.4425059807988,FALSE
"1083",1976,"MS","G",554433,0,554433,100,FALSE
"1084",1976,"MT","G",206232,115213,321445,28.3155749817232,FALSE
"1085",1976,"ND","G",175772,103466,283062,25.5442270597961,FALSE
"1086",1976,"NE","G",313809,284284,598314,4.93469983988341,FALSE
"1087",1976,"NJ","G",1681140,1054505,2771387,22.6108804003194,FALSE
"1088",1976,"NM","G",176382,234681,413141,-14.1111630169845,FALSE
"1089",1976,"NV","G",127295,63471,201980,31.5991682344787,FALSE
"1090",1976,"NY","G",3422594,2836633,6319755,9.27189424273568,FALSE
"1091",1976,"OH","G",1941113,1823774,3920613,2.99287381845645,FALSE
"1092",1976,"PA","G",2126977,2381891,4546353,-5.60699972043526,FALSE
"1093",1976,"RI","G",167665,230329,398906,-15.7089640165854,FALSE
"1094",1976,"TN","G",751180,673231,1432046,5.4431910706779,FALSE
"1095",1976,"TX","G",2199956,1636370,3874516,14.5459716774947,FALSE
"1096",1976,"UT","G",241948,290221,540108,-8.93765691306183,FALSE
"1097",1976,"VA","G",596009,0,1557500,38.2670304975923,TRUE
"1098",1976,"VT","G",85682,94481,188964,-4.65644249698355,FALSE
"1099",1976,"WA","G",1071219,361546,1491111,47.5935728460188,FALSE
"1100",1976,"WI","G",1396970,521902,1935183,45.2188759409317,FALSE
"1101",1976,"WV","G",566423,0,566790,99.9352493868981,FALSE
"1102",1976,"WY","G",70558,84810,155368,-9.17306008959374,FALSE
"1103",1978,"AL","G",547054,0,582005,93.9947251312274,FALSE
"1104",1978,"AL","S",401852,316170,718022,11.9330605468913,FALSE
"1105",1978,"AR","G",399916,84722,522239,60.3543588280462,FALSE
"1106",1978,"CO","G",330247,480596,819150,-18.3542696697797,FALSE
"1107",1978,"DE","G",93930,66479,162072,16.9375339355348,FALSE
"1108",1978,"GA","G",536320,108808,645128,66.2677794174179,FALSE
"1109",1978,"IA","G",395066,421598,824654,-3.21734933681277,FALSE
"1110",1978,"ID","G",89635,194412,284047,-36.8872052864491,FALSE
"1111",1978,"IL","G",1448187,1698711,3184764,-7.86632855684126,FALSE
"1112",1978,"KS","G",317602,403354,748839,-11.4513266536599,FALSE
"1113",1978,"KY","G",290730,175766,476783,24.1124368947718,FALSE
"1114",1978,"LA","G",498773,0,839669,59.4011449749842,TRUE
"1115",1978,"MA","G",1094093,890584,1984677,10.2540111060893,FALSE
"1116",1978,"ME","G",127327,212294,375172,-22.6474790229548,FALSE
"1117",1978,"MI","G",1484193,1362165,2846630,4.28675310806111,FALSE
"1118",1978,"MN","G",638375,894092,1580550,-16.1789883268482,FALSE
"1119",1978,"MN","S",538675,957908,1557498,-26.9170811134268,FALSE
"1120",1978,"MS","G",185454,263089,583936,-13.2951213831653,FALSE
"1121",1978,"MT","G",160353,127589,287942,11.3786804286974,FALSE
"1122",1978,"NC","G",516663,619151,1135814,-9.02330839380392,FALSE
"1123",1978,"NE","G",334276,159806,494368,35.2915237232183,FALSE
"1124",1978,"NH","G",127945,133745,263779,-2.19881036776999,FALSE
"1125",1978,"NJ","G",1082960,844200,1957515,12.1970968293985,FALSE
"1126",1978,"NM","G",160045,183442,343554,-6.81028309960006,FALSE
"1127",1978,"OK","G",493953,247857,754264,32.6273029072049,FALSE
"1128",1978,"OR","G",341616,550165,892518,-23.3663634795041,FALSE
"1129",1978,"RI","G",229557,76061,305618,50.2247904246478,FALSE
"1130",1978,"SC","G",281119,351733,632852,-11.1580590722633,FALSE
"1131",1978,"SD","G",84767,170832,255599,-33.6718844752914,FALSE
"1132",1978,"TN","G",466228,642644,1157094,-15.2464709003763,FALSE
"1133",1978,"TX","G",1139149,1151376,2312540,-0.528725989604504,FALSE
"1134",1978,"VA","G",608511,613232,1222256,-0.38625296173633,FALSE
"1135",1978,"WV","G",249034,244317,493351,0.95611440941642,FALSE
"1136",1978,"WY","G",50456,82908,133364,-24.333403317237,FALSE
"1137",1980,"AL","G",610175,650362,1296757,-3.09903860168096,FALSE
"1138",1980,"AR","G",477905,330576,808812,18.2154814715904,FALSE
"1139",1980,"AZ","G",422972,432371,874178,-1.0751814847777,FALSE
"1140",1980,"CA","G",4705399,3093426,8327308,19.3576723714314,FALSE
"1141",1980,"CO","G",590501,571295,1173646,1.63643892621796,FALSE
"1142",1980,"CT","G",763969,581884,1355961,13.4284835625803,FALSE
"1143",1980,"FL","G",1705409,1822460,3528028,-3.31774577752784,FALSE
"1144",1980,"GA","G",776143,803686,1579829,-1.74341653432112,FALSE
"1145",1980,"HI","G",224450,53056,287954,59.5213124318468,FALSE
"1146",1980,"IA","G",581545,683014,1277034,-7.94567724900042,FALSE
"1147",1980,"ID","G",214439,218701,439647,-0.969414098128726,FALSE
"1148",1980,"IL","G",2565302,1946296,4580029,13.5153292697492,FALSE
"1149",1980,"IN","G",1015962,1182414,2198376,-7.57158920948919,FALSE
"1150",1980,"KS","G",340271,598686,938957,-27.5214945945341,FALSE
"1151",1980,"KY","G",720861,386029,1106890,30.2497989863491,FALSE
"1152",1980,"LA","G",484770,0,843362,57.4806548077812,TRUE
"1153",1980,"MD","G",435118,850970,1286088,-32.3346458407201,FALSE
"1154",1980,"MO","G",1074859,985399,2066965,4.32808489742207,FALSE
"1155",1980,"NC","G",887653,898064,1797665,-0.579140162377306,FALSE
"1156",1980,"ND","G",86658,210347,299272,-41.3299607046433,FALSE
"1157",1980,"NH","G",179455,195559,375060,-4.29371300591905,FALSE
"1158",1980,"NV","G",92129,144224,246436,-21.1393627554416,FALSE
"1159",1980,"NY","G",2618661,2699652,6014914,-1.34650304227126,FALSE
"1160",1980,"OH","G",2770786,1137695,4027303,40.5504875098794,FALSE
"1161",1980,"OK","G",478283,587252,1098294,-9.92166032046064,FALSE
"1162",1980,"OR","G",501963,594290,1140494,-8.095351663402,FALSE
"1163",1980,"PA","G",2122391,2230404,4418042,-2.4448160519977,FALSE
"1164",1980,"SC","G",612554,257946,870500,40.7361286616887,FALSE
"1165",1980,"SD","G",129018,190594,327478,-18.8030951697519,FALSE
"1166",1980,"UT","G",151454,437675,594298,-48.161191859976,FALSE
"1167",1980,"VT","G",104176,101421,209124,1.31740020275052,FALSE
"1168",1980,"WA","G",792052,936317,1728369,-8.34688657341112,FALSE
"1169",1980,"WI","G",1065487,1106311,2204202,-1.85209885482365,FALSE
"1170",1982,"AZ","G",411970,291749,723885,16.6077484683341,FALSE
"1171",1982,"CA","G",3494968,4022565,7805450,-6.75934122952552,FALSE
"1172",1982,"CT","G",499146,545987,1083508,-4.32308760064531,FALSE
"1173",1982,"DE","G",84413,105357,190960,-10.9677419354839,FALSE
"1174",1982,"FL","G",1637667,1015330,2653419,23.4541548093234,FALSE
"1175",1982,"HI","G",245386,52071,306410,63.0903038412584,FALSE
"1176",1982,"IN","G",828400,978301,1817287,-8.24861455565357,FALSE
"1177",1982,"MA","G",1247084,784602,2050769,22.5516379465459,FALSE
"1178",1982,"MD","G",707356,407334,1114690,26.9152858642313,FALSE
"1179",1982,"ME","G",279819,179882,459715,21.7389034510512,FALSE
"1180",1982,"MI","G",1728793,1223288,2994334,16.8820512340975,FALSE
"1181",1982,"MN","G",840371,949207,1789578,-6.08165723986325,FALSE
"1182",1982,"MO","G",758629,784876,1543521,-1.70046277310124,FALSE
"1183",1982,"MS","G",414099,230927,645026,28.3976149798613,FALSE
"1184",1982,"MT","G",174861,133789,321062,12.792544742137,FALSE
"1185",1982,"ND","G",164873,89304,262465,28.7920294134456,FALSE
"1186",1982,"NE","G",363350,155760,545647,38.044743213103,FALSE
"1187",1982,"NJ","G",1117549,1047626,2193945,3.18708992249122,FALSE
"1188",1982,"NM","G",217682,187128,404810,7.54773844519651,FALSE
"1189",1982,"NV","G",114720,120377,240394,-2.35322013028611,FALSE
"1190",1982,"NY","G",3232146,1696766,4967729,30.9070804788264,FALSE
"1191",1982,"OH","G",1923767,1396790,3395463,15.5200336448961,FALSE
"1192",1982,"PA","G",1412965,2136418,3604108,-20.073011130632,FALSE
"1193",1982,"RI","G",167283,175495,342778,-2.39571967862582,FALSE
"1194",1982,"TN","G",780113,479642,1259755,23.8515425618473,FALSE
"1195",1982,"TX","G",1818223,1256759,3103167,18.0932576300276,FALSE
"1196",1982,"UT","G",219482,309332,530802,-16.9272157979812,FALSE
"1197",1982,"VA","G",690839,724571,1415622,-2.38283948681216,FALSE
