"","CAND_ELECTION_YR","CAND_OFFICE_ST","CAND_OFFICE","CAND_OFFICE_DISTRICT","CAND_PTY_AFFILIATION","allReceipts","allDisbursements","allIndivContributions"
"9791",2022,"FL","H","05","REP",864063.57,722503.2,308763.89
"9792",2022,"FL","H","06","DEM",6452,7369.87,2732
"9793",2022,"FL","H","06","REP",3165364.33,2980654.3,2348398.91
"9794",2022,"FL","H","07","DEM",1696784.54,1824424.25,680593.13
"9795",2022,"FL","H","07","REP",9086013.69,8993884.01,5732147.26
"9796",2022,"FL","H","08","DEM",169810.75,167789.37,111348.34
"9797",2022,"FL","H","08","REP",1031484.56,778113.2,697420.77
"9798",2022,"FL","H","09","DEM",1345453.87,1453573.72,489785.37
"9799",2022,"FL","H","09","REP",928215.43,915524.91,861745.52
"9800",2022,"FL","H","10","DEM",86436426.15,86530717,82753573.47
"9801",2022,"FL","H","10","IND",14600,14887.47,10895
"9802",2022,"FL","H","10","REP",594424.74,587080.18,473017.6
"9803",2022,"FL","H","11","DEM",20763.41,20677.59,14183.32
"9804",2022,"FL","H","11","IND",14732.39,14732.39,10
"9805",2022,"FL","H","11","REP",1693257.88,1693726.62,1369033.13
"9806",2022,"FL","H","12","DEM",20401.13,23760.7,17158.92
"9807",2022,"FL","H","12","REP",2159374.13,1953302.59,896849.75
"9808",2022,"FL","H","13","DEM",4509142.48,4339545.92,4029855.2
"9809",2022,"FL","H","13","IND",13910,15585.01,2910
"9810",2022,"FL","H","13","REP",6488432.18,6326075.42,5525503.1
"9811",2022,"FL","H","14","DEM",1625011.95,1691138.84,970804.22
"9812",2022,"FL","H","14","REP",909857.7,902365.39,211312.32
"9813",2022,"FL","H","15","DEM",1465820.53,1489485.82,1345467.21
"9814",2022,"FL","H","15","REP",3631636.01,3541056.54,2178297.92
"9815",2022,"FL","H","16","DEM",22651.67,47591,2781
"9816",2022,"FL","H","16","REP",4923378.94,3601316.84,2312159.48
"9817",2022,"FL","H","17","DEM",27724.28,28102.92,10964.28
"9818",2022,"FL","H","17","REP",1645535.54,1001899.01,812361.52
"9819",2022,"FL","H","18","REP",1312854.33,981929.55,535581.65
"9820",2022,"FL","H","19","DEM",108926.24,106718.46,104344.85
"9821",2022,"FL","H","19","REP",5675667.86,5418570.65,4622986.22
"9822",2022,"FL","H","20","DEM",9433993.15,9561428.8,1826985.92
"9823",2022,"FL","H","20","IND",50469.73,50469.73,35349.68
"9824",2022,"FL","H","20","REP",299692.06,295046.5,255387.41
"9825",2022,"FL","H","21","DEM",82386.46,80338.81,82136.46
"9826",2022,"FL","H","21","REP",7504640.24,6062953.34,5768533.86
"9827",2022,"FL","H","22","DEM",1719975.66,2537539.88,1048111.9
"9828",2022,"FL","H","22","REP",2510715.18,2503147.21,936347.46
"9829",2022,"FL","H","23","DEM",2691150.34,2639530.36,1912604.25
"9830",2022,"FL","H","23","IND",131287.11,131281.08,15124.57
"9831",2022,"FL","H","23","REP",830045.37,796328.49,403667.83
"9832",2022,"FL","H","24","DEM",680422.5,532401.11,304296.94
"9833",2022,"FL","H","24","REP",316256.96,317397.82,283704.18
"9834",2022,"FL","H","25","DEM",2204289.48,2033974.85,1495369.03
"9835",2022,"FL","H","25","REP",2046988.65,2073302.47,1857446.03
"9836",2022,"FL","H","26","DEM",138186.98,131107.15,113674.09
"9837",2022,"FL","H","26","REP",1831626.09,1481502.17,925634.77
"9838",2022,"FL","H","27","DEM",4125903.54,4132318.87,3567437.5
"9839",2022,"FL","H","27","REP",5674053.72,5664515.65,3895826.26
"9840",2022,"FL","H","28","DEM",124784.97,123518.93,74284.97
"9841",2022,"FL","H","28","REP",2198680.24,1517585.01,887562.95
"9842",2022,"FL","S","00","DEM",82531668.82,82969610.75,79199647.85
"9843",2022,"FL","S","00","IND",101533.29,102876.07,67991.65
"9844",2022,"FL","S","00","REP",43494760.48,46063727.9,38961306.01
"9845",2022,"GA","H","01","DEM",1523711,1524657.27,1316635.37
"9846",2022,"GA","H","01","REP",2127328.91,2015646.01,1053804.58
"9847",2022,"GA","H","02","DEM",3048064.75,3186363.31,1324782.05
"9848",2022,"GA","H","02","REP",2650461.04,2629841.86,1650347.66
"9849",2022,"GA","H","03","DEM",76890.66,54967.14,17245.66
"9850",2022,"GA","H","03","REP",3466907.21,3388476.85,804213.9
"9851",2022,"GA","H","04","DEM",567457.14,686071.88,131537.19
"9852",2022,"GA","H","05","DEM",1171038.78,1355426.78,418269.95
"9853",2022,"GA","H","05","REP",35221.14,24556.62,30178.28
"9854",2022,"GA","H","06","DEM",324738.71,328949.2,67756.95
"9855",2022,"GA","H","06","REP",9338596.91,9034347.5,6480640.54
"9856",2022,"GA","H","07","DEM",8931067.95,8445678.74,7782347.66
"9857",2022,"GA","H","07","REP",770217.7,754237.21,488573.53
"9858",2022,"GA","H","08","DEM",22543.42,24160.05,16543.42
"9859",2022,"GA","H","08","IND",1189.17,972,646.01
"9860",2022,"GA","H","08","REP",832289.28,767855.97,283599.72
"9861",2022,"GA","H","09","DEM",36015.7,38718.49,27139.7
"9862",2022,"GA","H","09","REP",927248.75,908278.85,646857.21
"9863",2022,"GA","H","10","DEM",99770.68,97126.36,58955.84
"9864",2022,"GA","H","10","REP",6509580.2,6557236.77,3845042.57
"9865",2022,"GA","H","11","DEM",144715.43,139050.82,125025.93
"9866",2022,"GA","H","11","IND",738.17,738.17,393.25
"9867",2022,"GA","H","11","REP",795499.29,898241.73,313064.21
"9868",2022,"GA","H","12","DEM",194751.23,193938.25,184033.82
"9869",2022,"GA","H","12","REP",990712.76,778377.83,656840.22
"9870",2022,"GA","H","13","DEM",19189716,18368560.39,17284142.14
"9871",2022,"GA","H","13","IND",2789.31,2868.83,0
"9872",2022,"GA","H","13","REP",44487.64,41278.54,29926.7
"9873",2022,"GA","H","14","DEM",2526537.58,2496684.93,2436579.95
"9874",2022,"GA","H","14","IND",6859.79,4410.58,4513.96
"9875",2022,"GA","H","14","REP",13083995.3,11475277.75,12706378.75
"9876",2022,"GA","S","00","DEM",206657498.76,223574125.45,191500923.1
"9877",2022,"GA","S","00","IND",14206,8762.39,8991
"9878",2022,"GA","S","00","REP",84858164.36,92582000.68,80349436.47
"9879",2022,"GU","H","00","DEM",132599.99,127074.62,125197.49
"9880",2022,"GU","H","00","REP",115334.62,109641.16,110234.62
"9881",2022,"HI","H","01","DEM",1165530.83,768573.23,602354.83
"9882",2022,"HI","H","01","REP",82409.58,82409.58,77925.44
"9883",2022,"HI","H","02","DEM",1769828.31,1757194.63,1087888.58
"9884",2022,"HI","H","02","REP",134114.72,133018.19,27492.6
"9885",2022,"HI","S","00","DEM",2507733.56,3459819.47,1207175.32
"9886",2022,"HI","S","00","IND",21546.83,21546.83,12920.85
"9887",2022,"HI","S","00","REP",257958.35,257169.85,6056
"9888",2022,"HI","S",NA,"REP",506.99,506.99,0
"9889",2022,"IA","H","01","DEM",3197822.62,3168097.69,2725510.85
"9890",2022,"IA","H","01","REP",4931887.34,5055961.48,2875507.69
"9891",2022,"IA","H","02","DEM",4223516.84,4213840.28,3792831.58
"9892",2022,"IA","H","02","REP",7191931.25,7240153.62,5048481.16
"9893",2022,"IA","H","03","DEM",7231695,7246582.43,5046042.83
"9894",2022,"IA","H","03","REP",3382951.65,3281801.28,2579564.75
"9895",2022,"IA","H","04","DEM",53023.28,48926.39,41123.28
"9896",2022,"IA","H","04","REP",2886169.99,1874427.58,1444464.4
"9897",2022,"IA","S","00","DEM",15899328.34,15788904.98,15452548.55
"9898",2022,"IA","S","00","REP",10117497.98,11514650.42,5722421.1
"9899",2022,"ID","H","01","DEM",69848.28,67139.54,66125.36
"9900",2022,"ID","H","01","REP",542923.07,476467.06,241858.48
"9901",2022,"ID","H","02","DEM",13856.48,11626.22,12500
"9902",2022,"ID","H","02","REP",2521071.43,2545540.24,872456.25
"9903",2022,"ID","S","00","DEM",157156.87,134056.1,87229.37
"9904",2022,"ID","S","00","IND",106053.61,106501.27,52643.61
"9905",2022,"ID","S","00","REP",4847470.34,6541291.44,1530997
"9906",2022,"ID","S",NA,"REP",30900,25786.66,3900
"9907",2022,"IL","H","01","DEM",3823008.08,3881498.1,3058563.87
"9908",2022,"IL","H","01","REP",11549.21,9431.14,5803
"9909",2022,"IL","H","02","DEM",1746109.48,1313357.52,669811.89
"9910",2022,"IL","H","02","REP",4403,4403,1568
"9911",2022,"IL","H","03","DEM",2299374.65,2167844.81,1839915.41
"9912",2022,"IL","H","03","REP",28273.99,25999.79,20362.61
"9913",2022,"IL","H","04","DEM",938958.69,1040691.1,458864.49
"9914",2022,"IL","H","04","IND",1061,1041,972
"9915",2022,"IL","H","05","DEM",1134598.53,971350.25,359248.63
"9916",2022,"IL","H","05","REP",23148.51,20018.82,12122
"9917",2022,"IL","H","06","DEM",7174968.22,7569367.87,5737930.9
"9918",2022,"IL","H","06","REP",2655896.28,2650165.45,1719126.37
"9919",2022,"IL","H","07","DEM",685995.46,711470.41,275291.75
"9920",2022,"IL","H","08","DEM",10118737.51,7328437.34,8680407.15
"9921",2022,"IL","H","08","REP",690286.53,681152.36,223149.7
"9922",2022,"IL","H","09","DEM",1563009.22,1411358.08,1080089.94
"9923",2022,"IL","H","09","REP",9895.5,5840,9895.5
"9924",2022,"IL","H","10","DEM",3797651.97,5561749.27,2384385.69
"9925",2022,"IL","H","10","REP",34275,21919.63,34275
"9926",2022,"IL","H","11","DEM",3332176.89,6263262.16,2232294.68
"9927",2022,"IL","H","11","REP",2848604.62,2774541.13,2345810.04
"9928",2022,"IL","H","12","DEM",65213.29,62598.57,33700.79
"9929",2022,"IL","H","12","REP",1664091.4,1688009.56,735729.82
"9930",2022,"IL","H","13","DEM",4144190.31,4104272.79,3027008.7
"9931",2022,"IL","H","13","REP",2759209.03,2752744.9,1233088.3
"9932",2022,"IL","H","14","DEM",6889213.25,6640024.95,5673221.48
"9933",2022,"IL","H","14","IND",6100,6066.14,3700
"9934",2022,"IL","H","14","REP",1221399.86,1202996.97,796428.37
"9935",2022,"IL","H","15","DEM",46211.8,46211.8,31985.3
"9936",2022,"IL","H","15","REP",6026475.87,5974915.22,3088916.2
"9937",2022,"IL","H","16","DEM",38117.98,38117.98,27525.08
"9938",2022,"IL","H","16","REP",6556890.43,4787937.35,2124405.9
"9939",2022,"IL","H","17","DEM",4404687.63,4524548.31,3476858.59
"9940",2022,"IL","H","17","REP",5114935.2,5038168.71,3555039.98
"9941",2022,"IL","H","18","DEM",3863.67,3863.67,3397
"9942",2022,"IL","S","00","DEM",14799221.88,15890348.99,11430651.78
"9943",2022,"IL","S","00","IND",90811.36,90811.36,30710.52
"9944",2022,"IL","S","00","REP",2086461.05,2100954.97,1167432.93
"9945",2022,"IN","H","01","DEM",3845854.46,3903648.93,2643584.06
"9946",2022,"IN","H","01","REP",3775090.7,3752568.24,2863699.79
"9947",2022,"IN","H","02","DEM",103660.38,102330.9,98660.38
"9948",2022,"IN","H","02","REP",2723574.31,2309751.62,1346898.41
"9949",2022,"IN","H","03","DEM",90428.72,90321.49,86134.72
"9950",2022,"IN","H","03","IND",151662.67,151138.95,68108.99
"9951",2022,"IN","H","03","REP",2653270.22,1762213.57,1794076.73
"9952",2022,"IN","H","04","REP",443159.53,357639.62,195268.86
"9953",2022,"IN","H","05","DEM",94370.81,93920.39,78152.38
"9954",2022,"IN","H","05","REP",4156237.89,2688983.84,3049006.46
"9955",2022,"IN","H","06","DEM",50871.6,39010.21,33001.66
"9956",2022,"IN","H","06","REP",2281638.58,2406896.24,1322709.32
"9957",2022,"IN","H","07","DEM",857306,1134374.85,374625.63
"9958",2022,"IN","H","07","REP",536396.81,535690.74,185749.96
"9959",2022,"IN","H","08","DEM",149920.22,137353.27,117620.22
"9960",2022,"IN","H","08","REP",1428441.16,1158104.02,329514.66
"9961",2022,"IN","H","09","DEM",151273.76,142113.87,122003.36
"9962",2022,"IN","H","09","IND",9959.68,9958.95,4898.43
"9963",2022,"IN","H","09","REP",3571124.78,3824574.27,1295209.3
"9964",2022,"IN","S","00","DEM",1423582.51,1416764.3,1288490.48
"9965",2022,"IN","S","00","IND",32374.98,35349.4,32374.98
"9966",2022,"IN","S","00","REP",10994832.53,9626565.01,5598453.12
"9967",2022,"KS","H","01","DEM",17691.91,17313.35,13791.91
"9968",2022,"KS","H","01","REP",1237054.19,415700.31,596554.95
"9969",2022,"KS","H","02","DEM",1108610.39,1106479.19,984588.23
"9970",2022,"KS","H","02","REP",1478931.28,1212024.88,883560.96
"9971",2022,"KS","H","03","DEM",7894095.76,8309622.97,5844958.27
"9972",2022,"KS","H","03","REP",3871006.46,3882048,2735868.35
"9973",2022,"KS","H","04","DEM",43266.17,36304.68,36634.9
"9974",2022,"KS","H","04","REP",1869686.09,1770277.73,927642.35
"9975",2022,"KS","S","00","DEM",959829,922515.81,898923.59
"9976",2022,"KS","S","00","REP",5531189.35,4702728.4,1452786.97
"9977",2022,"KY","H","01","DEM",7866.73,7866.73,2840
"9978",2022,"KY","H","01","REP",1649489.62,974130.55,771306.72
"9979",2022,"KY","H","02","DEM",89838.06,101060.26,82668.84
"9980",2022,"KY","H","02","REP",2331172.41,2311081.53,601905.69
"9981",2022,"KY","H","03","DEM",3523254.48,3364376.03,2777314.62
"9982",2022,"KY","H","03","REP",768872.4,760359.13,494292
"9983",2022,"KY","H","04","DEM",304093.57,298073.71,243317.98
"9984",2022,"KY","H","04","REP",1566452.16,1437744.72,1036914.94
"9985",2022,"KY","H","05","DEM",18701.81,19102.59,17469.53
"9986",2022,"KY","H","05","REP",921141.78,1042678.14,447566.21
"9987",2022,"KY","H","06","DEM",272443.04,272416.39,66929.26
"9988",2022,"KY","H","06","IND",7266,4505.73,7061
"9989",2022,"KY","H","06","REP",3845266.61,2159197.98,1850352.12
"9990",2022,"KY","S","00","DEM",6565986.4,6562283.05,6317032.45
"9991",2022,"KY","S","00","REP",25069532.22,21402936.22,22362455.46
"9992",2022,"KY","S",NA,"IND",155.2,150.75,0
"9993",2022,"LA","H","01","DEM",152463.58,148159.32,149729.23
"9994",2022,"LA","H","01","REP",18570245.06,20135765.29,3538066.68
"9995",2022,"LA","H","02","DEM",4243239.26,5135890.44,2861424.79
"9996",2022,"LA","H","02","REP",32371,36052.27,17671
"9997",2022,"LA","H","03","DEM",78552.57,85719.1,72335.35
"9998",2022,"LA","H","03","REP",1282414.7,1319913.52,877919
"9999",2022,"LA","H","04","REP",1367852.92,1152960.96,517246.38
"10000",2022,"LA","H","05","DEM",12275.21,10431.88,1500
"10001",2022,"LA","H","05","REP",2849171.25,2062471.29,1793649.74
"10002",2022,"LA","H","06","IND",7540.9,7540.9,1790.09
"10003",2022,"LA","H","06","REP",2010467.77,1516897.71,949070.51
"10004",2022,"LA","S","00","DEM",4299317.24,4285485.06,4178962.77
"10005",2022,"LA","S","00","REP",34338881.57,30119860.38,32141730.16
"10006",2022,"MA","H","01","DEM",3493276.58,2393749.98,1042807.26
"10007",2022,"MA","H","01","REP",19752.89,19491.64,17202.89
"10008",2022,"MA","H","02","DEM",1116203.86,1013771.59,768498.04
"10009",2022,"MA","H","02","REP",140906.35,136673.9,41288.35
"10010",2022,"MA","H","03","DEM",1968444.77,1386908.66,1426446.44
"10011",2022,"MA","H","03","REP",158145.09,158145.09,150674.71
"10012",2022,"MA","H","04","DEM",3067930.37,1071447.44,2468877.06
"10013",2022,"MA","H","04","REP",406493.07,400418.3,132198.38
"10014",2022,"MA","H","05","DEM",2174711.8,2360336.77,927999.62
"10015",2022,"MA","H","05","REP",107077.48,106347,105102.48
"10016",2022,"MA","H","06","DEM",2137107.99,1613461.86,1567615.25
"10017",2022,"MA","H","06","IND",67960,67492.87,29260
"10018",2022,"MA","H","06","REP",53398,40158.55,31298
"10019",2022,"MA","H","07","DEM",1467293.46,1646043.69,1211369.33
"10020",2022,"MA","H","08","DEM",962334.32,820808.42,532189
"10021",2022,"MA","H","08","REP",35610,35066.72,14875
"10022",2022,"MA","H","09","DEM",719739.21,1363190.84,368629
"10023",2022,"MA","H","09","REP",486053.03,467312.5,137187.29
"10024",2022,"MD","H","01","DEM",3180569.13,3169296.55,3013731.12
"10025",2022,"MD","H","01","REP",1921505.35,2151528.36,1269540.67
"10026",2022,"MD","H","02","DEM",1154995.2,1451681.38,437156.43
"10027",2022,"MD","H","02","REP",631667.76,630156.68,479480.62
"10028",2022,"MD","H","03","DEM",186653.7,740295.6,186604
"10029",2022,"MD","H","03","REP",597378.11,592805.36,532935.34
"10030",2022,"MD","H","04","DEM",4151029.63,4087271,2985989.2
"10031",2022,"MD","H","04","REP",66052.18,60238.73,57613.63
"10032",2022,"MD","H","05","DEM",4136520.26,4288194.56,1192339.03
"10033",2022,"MD","H","05","REP",63653.38,64701.11,61006.48
"10034",2022,"MD","H","06","DEM",13531424.41,13414510.4,915386.43
"10035",2022,"MD","H","06","REP",1525965.59,1583347.13,1319816.27
"10036",2022,"MD","H","07","DEM",599985.23,309658.96,247260.48
"10037",2022,"MD","H","08","DEM",4701192.12,2918723.4,4286731.53
"10038",2022,"MD","H","08","REP",16294.27,17756.65,15023.5
"10039",2022,"MD","S","00","DEM",6616486.92,5746161.61,4076117.09
"10040",2022,"MD","S","00","REP",203120.46,196981.95,94640.91
"10041",2022,"ME","H","01","DEM",576607.49,618990.31,291595.1
"10042",2022,"ME","H","01","REP",454062.79,445248.08,398212.58
"10043",2022,"ME","H","02","DEM",6068685.18,6164855.73,4816687.36
"10044",2022,"ME","H","02","REP",3788063.66,3679694.82,2514016.96
"10045",2022,"MI","H","01","DEM",588500.2,578256.86,539750.2
"10046",2022,"MI","H","01","REP",1841958.42,1972286.86,660143.57
"10047",2022,"MI","H","02","DEM",30655.33,30655.33,17110.33
"10048",2022,"MI","H","02","REP",2495611.71,2600566.13,1550794.63
"10049",2022,"MI","H","03","DEM",3806547.95,3823393.12,2931450.62
"10050",2022,"MI","H","03","REP",4917537.57,4860337.91,3016469.65
"10051",2022,"MI","H","04","DEM",71055.83,82330.85,67405.83
"10052",2022,"MI","H","04","REP",3496057.13,3719108.94,1618048.98
"10053",2022,"MI","H","05","DEM",164542.02,161457.23,89134.2
"10054",2022,"MI","H","05","REP",276720.44,255875.19,189611.23
"10055",2022,"MI","H","06","DEM",1559951.4,1599861.37,626811.71
"10056",2022,"MI","H","06","REP",2109227.09,1755794.08,804105.8
"10057",2022,"MI","H","07","DEM",9974583.81,11412393.58,8166752.81
"10058",2022,"MI","H","07","REP",4523587.61,4224244.7,2690302.54
"10059",2022,"MI","H","08","DEM",5627721.01,6387568.54,2901075.34
"10060",2022,"MI","H","08","REP",3716405.77,3622140.85,746328.4
"10061",2022,"MI","H","09","DEM",55654.51,47153.38,21181.56
"10062",2022,"MI","H","09","REP",20487,7873.08,20487
"10063",2022,"MI","H","10","DEM",2117127.96,2104356.63,1875699.04
"10064",2022,"MI","H","10","REP",8669276.58,6866360.23,4624723.86
"10065",2022,"MI","H","11","DEM",8508877.63,9002218.28,6385827.03
"10066",2022,"MI","H","11","REP",1185110.38,1185086.37,634799.01
"10067",2022,"MI","H","12","DEM",4124222.41,4311340.87,3388168.64
"10068",2022,"MI","H","12","REP",295708.54,282943.31,240272.56
"10069",2022,"MI","H","13","DEM",12464471.39,12320000.64,2771896.46
"10070",2022,"MI","H","13","REP",106131.15,105776.03,93401.15
"10071",2022,"MI","H","14","DEM",371367.01,437159.58,107308.02
"10072",2022,"MN","H","01","IND",2707140.73,2688722.55,947681.62
"10073",2022,"MN","H","01","REP",3915625.92,3860492.28,2076000.7
"10074",2022,"MN","H","02","DEM",7801458.27,8802531.65,5194077.6
"10075",2022,"MN","H","02","IND",37899.01,36041.03,11856
"10076",2022,"MN","H","02","REP",3409854.76,3338988.09,2834806.78
"10077",2022,"MN","H","03","IND",2298669.51,2340307.33,2235809.15
"10078",2022,"MN","H","03","REP",918202.73,906562.11,591948.86
"10079",2022,"MN","H","04","DEM",2101431.16,2077727.59,1296851.97
"10080",2022,"MN","H","04","IND",866284.46,866284.45,866156.06
"10081",2022,"MN","H","04","REP",136667.81,136667.81,121668.25
"10082",2022,"MN","H","05","DEM",3111917.52,3227971.1,2693695.38
"10083",2022,"MN","H","05","IND",1431782.94,1379127.39,1421782.94
"10084",2022,"MN","H","05","REP",3616747.67,3561369.01,3593620.12
"10085",2022,"MN","H","06","IND",205373.85,204917.85,93653.67
"10086",2022,"MN","H","06","REP",4431685.38,4234897.59,2052798.26
"10087",2022,"MN","H","07","IND",187748.05,178702.13,97991.56
"10088",2022,"MN","H","07","REP",1677464.61,1704409.41,855809.95
"10089",2022,"MN","H","08","IND",707215.47,667329.68,614475.47
"10090",2022,"MN","H","08","REP",2470828.61,2053862.74,1378818.92
"10091",2022,"MO","H","01","DEM",3016330.23,3069205.83,2599376.21
"10092",2022,"MO","H","01","REP",49116.03,48509.79,47807.03
"10093",2022,"MO","H","02","DEM",2114471.32,1673422.89,1948140.23
"10094",2022,"MO","H","02","IND",4006,4006,266
"10095",2022,"MO","H","02","REP",4899919.89,3555883.32,2823443.06
"10096",2022,"MO","H","03","DEM",55187.79,32196.43,47164.79
"10097",2022,"MO","H","03","REP",3714163.17,4145390.73,1210962.12
"10098",2022,"MO","H","04","DEM",2707.06,3005.53,1269.91
"10099",2022,"MO","H","04","REP",8147243.2,8734143.06,5642403.82
"10100",2022,"MO","H","05","DEM",1215785.4,1182591.29,273712.84
"10101",2022,"MO","H","05","REP",151992,150453.32,28755
"10102",2022,"MO","H","06","DEM",160279.13,153158.34,157260.62
"10103",2022,"MO","H","06","REP",2396163.37,1869337.95,755687.92
"10104",2022,"MO","H","07","DEM",18875.3,19268.35,17088.3
"10105",2022,"MO","H","07","REP",3146542.92,2946385.54,1914051.33
"10106",2022,"MO","H","08","DEM",45873.61,38439.57,42929.35
"10107",2022,"MO","H","08","REP",3208629.83,4252212.26,1668963.69
"10108",2022,"MO","S","00","DEM",26472721.56,26152943.15,8439475.73
"10109",2022,"MO","S","00","IND",339852.41,314174.73,216652.84
"10110",2022,"MO","S","00","REP",20955572.7,23282103.26,13722830.51
"10111",2022,"MO","S",NA,"DEM",7974.84,7928.62,200
"10112",2022,"MO","S",NA,"IND",1590,7791.43,1590
"10113",2022,"MO","S",NA,"REP",13917.94,13167.94,750
"10114",2022,"MP","H","00","IND",27509.24,65712.26,13008.52
"10115",2022,"MS","H","01","DEM",34342.75,26814.62,32192.75
"10116",2022,"MS","H","01","REP",1113277.81,1015860.19,602761.75
"10117",2022,"MS","H","02","DEM",1545857.37,1339759.29,613578.04
"10118",2022,"MS","H","02","REP",78620.14,74263.24,55115.03
"10119",2022,"MS","H","03","DEM",77359.24,76889.38,74015.75
"10120",2022,"MS","H","03","REP",1769898.63,2026949.02,758654.88
"10121",2022,"MS","H","04","DEM",168241.22,166940.57,150879.23
"10122",2022,"MS","H","04","IND",1463.24,910,1463.24
"10123",2022,"MS","H","04","REP",3660039.72,3939579.16,1930305.83
"10124",2022,"MT","H","01","DEM",4716629.58,4809015.06,4507970.73
"10125",2022,"MT","H","01","IND",6713975.6,6603927.48,5511953.96
"10126",2022,"MT","H","01","REP",1411663.18,1386456.69,661536.76
"10127",2022,"MT","H","02","DEM",542874.38,538876.01,508808.01
"10128",2022,"MT","H","02","IND",601413.84,601288.48,530414.24
"10129",2022,"MT","H","02","REP",2286887.89,1335239.08,1269351.77
"10130",2022,"NC","H","01","DEM",3081403.65,3465725.05,2194122.6
"10131",2022,"NC","H","01","REP",4086967.12,4085188.33,1739564.19
"10132",2022,"NC","H","02","DEM",2167085.9,2150884.67,1502271.76
"10133",2022,"NC","H","02","REP",224759.82,179694.48,121259.82
"10134",2022,"NC","H","03","DEM",122504.85,121821.25,114856.92
"10135",2022,"NC","H","03","REP",2245098.12,1695555.43,1517990.21
"10136",2022,"NC","H","04","DEM",1872146.06,1955432.22,1355498.47
"10137",2022,"NC","H","04","REP",981326.62,976870.21,520827.12
"10138",2022,"NC","H","05","DEM",33051.53,24718.16,20411.44
"10139",2022,"NC","H","05","REP",2240420.71,2063428.57,1461961.52
"10140",2022,"NC","H","06","DEM",3045909.17,3149872.23,2309115.35
"10141",2022,"NC","H","06","IND",18249.59,17673.99,11
"10142",2022,"NC","H","06","REP",1065655,1065433.07,571731.08
"10143",2022,"NC","H","07","DEM",715370.33,797474.48,514396.08
"10144",2022,"NC","H","07","REP",1496484.3,1308440.76,669391.02
"10145",2022,"NC","H","08","DEM",97677.3,101456.21,95477.3
"10146",2022,"NC","H","08","REP",1944620.33,704787.91,1412820.37
"10147",2022,"NC","H","09","DEM",2851.36,3384.04,846.12
"10148",2022,"NC","H","09","REP",3181300.88,1976821.13,1374445.14
"10149",2022,"NC","H","10","DEM",191242.75,186204.91,120258.44
"10150",2022,"NC","H","10","REP",4242370.26,3717461.73,1304390.25
"10151",2022,"NC","H","11","DEM",2925561.06,2988110.29,2779003.89
"10152",2022,"NC","H","11","IND",20079.91,20056.88,1665
"10153",2022,"NC","H","11","REP",3565637.19,3471425.27,1229519.54
"10154",2022,"NC","H","12","DEM",1015735.44,818966.28,336389.92
"10155",2022,"NC","H","12","REP",225648.03,223325.47,208271.56
"10156",2022,"NC","H","13","DEM",4247351.45,4256763.5,2674269.93
"10157",2022,"NC","H","13","REP",23875990.73,24598444.03,13691047.78
"10158",2022,"NC","H","14","DEM",5744882.39,5668931.41,5320635.81
"10159",2022,"NC","H","14","IND",876228.11,802180.5,688797.59
"10160",2022,"NC","H","14","REP",255939.19,255939.19,4011.99
"10161",2022,"NC","S","00","DEM",45995472.56,45836769.62,41585752.4
"10162",2022,"NC","S","00","IND",217571.36,205636.06,210806.54
"10163",2022,"NC","S","00","REP",21580579.34,23178932.02,16642767.88
"10164",2022,"ND","H","00","DEM",24637.49,23444.68,23313
"10165",2022,"ND","H","00","IND",173270.23,157731.79,172945.23
"10166",2022,"ND","H","00","REP",2168973.38,2197417.29,757821.79
"10167",2022,"ND","S","00","DEM",113785.25,111314.14,100505.25
"10168",2022,"ND","S","00","IND",550074.16,550074.16,43039.16
"10169",2022,"ND","S","00","REP",3320462.86,4897216.67,1165326.08
"10170",2022,"NE","H","01","DEM",1758459,1757281.99,1731321.13
"10171",2022,"NE","H","01","REP",2979998.32,3691561.5,2012938.99
"10172",2022,"NE","H","02","DEM",3750839.46,3716918.51,3302471.72
"10173",2022,"NE","H","02","REP",3924363.53,3996533.34,1915076.62
"10174",2022,"NE","H","03","REP",1709691.29,1940797.87,469809.73
"10175",2022,"NH","H","01","DEM",5163533.11,5264218.86,3595618.03
"10176",2022,"NH","H","01","REP",6765089.62,6734969.92,5263962.71
"10177",2022,"NH","H","02","DEM",4449497.54,5376445.11,2642134.29
"10178",2022,"NH","H","02","REP",1205902.36,1172545.3,910775.75
"10179",2022,"NH","S","00","DEM",37045597.33,39201166.63,32011401.79
"10180",2022,"NH","S","00","IND",27425.64,21258.13,26225.64
"10181",2022,"NH","S","00","REP",7809643.74,7653181.53,6459945.35
"10182",2022,"NH","S",NA,"REP",1845260.27,1761497.74,35077.24
"10183",2022,"NJ","H","01","DEM",2178129.51,3544687.86,1075985.44
"10184",2022,"NJ","H","01","IND",18688.64,14552.23,9888.64
"10185",2022,"NJ","H","01","REP",40695,17373.9,40695
"10186",2022,"NJ","H","02","DEM",649913.55,650606.53,560437.26
"10187",2022,"NJ","H","02","REP",3119520.28,2831986.87,2145284.47
"10188",2022,"NJ","H","03","DEM",7147162.97,7536464.94,5789812.36
"10189",2022,"NJ","H","03","IND",11264.9,9471.19,9264.9
"10190",2022,"NJ","H","03","REP",5019599.59,4958628.75,1811627.29
"10191",2022,"NJ","H","04","DEM",42545.25,39233.34,41545.25
"10192",2022,"NJ","H","04","REP",1923699.79,1837325.84,1322497.68
