"","year","state","district","white_pct","black_pct","asian_pct","hispanic_pct","median_income","impoverished_pct","median_age","renting_pct"
"461",2002,"MO",0,0.845242022688573,0.1115035574077,0.0139480211864181,0.0264553233272549,22785,0.132818706264837,37.4,0.262183166989529
"462",2002,"MT",0,0.905638933027032,0.00454070769153056,0.00604842030591302,NA,20785,0.143239287059477,40.2,0.284320777114394
"463",2002,"NE",0,0.896012011885346,0.0400644180117354,0.0145403333145867,NA,23410,0.109068903136307,36.2,0.275360637759406
"464",2002,"NV",0,0.760739702706232,0.0717487772337662,0.0579746783348962,0.236846890392188,26769,0.110063449042763,35.2,0.37268680176762
"465",2002,"NH",0,0.954522092973911,0.0082169862772557,0.0179569755580808,NA,28478,0.0747277376725559,39.5,0.227300732581734
"466",2002,"NJ",0,0.698817932724179,0.132720376528485,0.0728267695070321,0.153426415552231,30821,0.0867189263018976,38,0.292133230737058
"467",2002,"NM",0,0.695119224247563,0.0188660449342942,0.0118980500211954,0.435684612123781,20378,0.184272467147096,36.2,0.28815864773209
"468",2002,"NY",0,0.670515068794215,0.153203959737929,0.0668211538023428,0.162348611853752,26504,0.137539435896817,37.5,0.405744273402563
"469",2002,"NC",0,0.713998540727598,0.209926214840708,0.0174526553847496,0.0633794318681837,22377,0.150132427127629,36.2,0.298396120052203
"470",2002,"ND",0,0.915208030903231,0.00817032863387709,0.0089543914901295,NA,22563,0.111866742120414,39.1,0.27341649648566
"471",2002,"OH",0,0.843344592844172,0.115090834151009,0.0145323346844627,0.0227588711899649,23822,0.130037758594199,37.6,0.264752268948903
"472",2002,"OK",0,0.754234168322899,0.0708007232278704,0.0158060472474702,0.0663367599671006,20865,0.164422501147518,36.5,0.299557943274144
"473",2002,"OR",0,0.867874831922281,0.016378431109834,0.0351250481375711,0.09927589295721,22842,0.140123237799742,37,0.334199318054588
"474",2002,"PA",0,0.845815148607827,0.10088664910782,0.0222447391287543,0.0404602264251369,23668,0.118572382491007,39.7,0.244937222992589
"475",2002,"RI",0,0.829229699553194,0.0502032610863961,0.0259552496363767,0.109156723109788,26851,0.12216000976118,38.4,0.330137063240441
"476",2002,"SC",0,0.67439360752326,0.285488365106038,0.0108314104095785,0.0328250559497283,21801,0.155237981108717,37.1,0.284948496108738
"477",2002,"SD",0,0.87953884077514,0.00826504993746925,0.00637505311427243,NA,22074,0.135766112222918,37,0.281703356285848
"478",2002,"TN",0,0.796083530243917,0.164232375713998,0.0127050781418066,0.0297222829351236,21514,0.154840902558948,37.3,0.283775829993168
"479",2002,"TX",0,0.719404458835397,0.109669147040446,0.0326008810442132,0.35487294324043,22378,0.175353348302538,33.2,0.323038827956596
"480",2002,"UT",0,0.897594908027272,0.007549385131934,0.0193470245329269,0.108795188168167,22218,0.101364450944446,28.5,0.255503326673121
"481",2002,"VT",0,0.966102707997808,0.00486808680203888,0.0110561357485597,NA,24589,0.114219063906092,40.7,0.245414999418885
"482",2002,"VA",0,0.717245623930803,0.190545028453723,0.0466735709859302,0.0598407824337534,28235,0.099411696356876,37.2,0.27836044146912
"483",2002,"WA",0,0.811542905710685,0.0329116296565532,0.0658977752281114,0.0881373591885119,26311,0.118683677988422,36.7,0.317057408818064
"484",2002,"WV",0,0.949619867362777,0.0306307323267955,0.00449668406942289,NA,18683,0.179054607026951,40.7,0.225310004233103
"485",2002,"WI",0,0.88068755416685,0.0572850193396234,0.0200003683206309,0.0450703538910191,25507,0.10150209710234,37.9,0.255753103147821
"486",2002,"WY",0,0.924186129161231,0.00669795204613651,0.00635669371155795,NA,22590,0.094520481557915,39.1,0.258532468004507
"487",2004,"AL",1,0.687086658710624,0.280103987966485,0.0109644215708212,NA,20188,0.184612826632853,37.3,0.266974963327615
"488",2004,"AL",2,0.674949724578124,0.298485775831234,0.00719832759703355,NA,20268,0.165467740268824,37.2,0.288739100368024
"489",2004,"AL",3,0.653224459075639,0.314389017844543,0.00912908704263323,NA,18797,0.187540450712176,36.6,0.304564056896208
"490",2004,"AL",4,0.917857970790511,0.0474192922667869,0.00195076871641942,NA,18606,0.161741908725471,38.9,0.244481626975804
"491",2004,"AL",5,0.784644725135685,0.165597399279014,0.0129712806272762,NA,22070,0.143615334648881,38.6,0.248681630253084
"492",2004,"AL",6,0.877283396490195,0.0936624848239579,0.0107987196939038,NA,27068,0.0835465950480115,37.6,0.196949339612229
"493",2004,"AL",7,0.332555625588787,0.645885434669161,0.00716711058699144,NA,16201,0.276374289219175,35.3,0.392903374472209
"494",2004,"AK",1,0.691689885371281,0.0344431562478573,0.044938322394051,NA,26161,0.111053973359263,33.9,0.328596094271057
"495",2004,"AZ",1,0.667258649597002,0.0107075777274082,0.0057681275006708,NA,19587,0.20625169552707,36.3,0.278543781288497
"496",2004,"AZ",2,0.821814205229065,0.0296051274859976,0.0220809966497879,0.175152574289744,25682,0.0989178685439481,38.6,0.212000193258803
"497",2004,"AZ",3,0.831648750779616,0.0296926783333945,0.0256830049773147,NA,29186,0.0936517836396767,36.3,0.317218206943782
"498",2004,"AZ",4,0.652948426550174,0.0658035131069095,0.011719223368693,NA,20099,0.256619957261042,27.6,0.474421649676502
"499",2004,"AZ",5,0.837176746757489,0.0324517134232692,0.0373919779092422,NA,29083,0.0905582114527807,34.9,0.350675997291872
"500",2004,"AZ",6,0.828010983527009,0.0264963790696658,0.0332311485098877,0.191805819705496,29250,0.0907382834329501,34.4,0.218588515591043
"501",2004,"AZ",7,0.598360756763419,0.0238532487007251,0.015346165170532,NA,20044,0.204923207548462,30.7,0.325772546441801
"502",2004,"AZ",8,0.835020801463966,0.0315353053025862,0.0234977911847542,NA,24927,0.108959640870945,40.7,0.294188456974566
"503",2004,"AR",1,0.811330349877949,0.164939642714013,0.00423988681490837,NA,17111,0.202436758437268,37.8,0.31090985268936
"504",2004,"AR",2,0.750465881548142,0.199698061578926,0.0102670857634855,NA,22591,0.139555112607698,36.1,0.311376945350325
"505",2004,"AR",3,0.872777545707797,0.0221090458419668,0.0171710269696056,NA,20687,0.145697837507366,35.4,0.327494391129824
"506",2004,"AR",4,0.718064482937636,0.240351022151687,0.00479857071811749,NA,17210,0.200323958088117,39,0.286634312430917
"507",2004,"CA",1,0.803205564028592,0.0107418704789205,0.0494126042030344,NA,23614,0.146482975322026,36.6,0.370065477174865
"508",2004,"CA",2,0.789766302025344,0.0106587090941333,0.0387844449418735,NA,20541,0.151258317804826,36.7,0.362938274547881
"509",2004,"CA",3,0.729411973232838,0.0500425394990156,0.101612137937052,NA,31105,0.0792134555707655,35.7,0.276403121744774
"510",2004,"CA",4,0.867153772777783,0.00972292269286044,0.0363503286631649,NA,27813,0.0784703500729816,39.6,0.260539488046888
"511",2004,"CA",5,0.494187482306455,0.149066985501834,0.163029074635137,NA,23369,0.194704284397757,32.5,0.455169827913336
"512",2004,"CA",6,0.810039961175008,0.0170605975023454,0.0444734441598577,NA,32832,0.0786952725053482,40.4,0.335419040477327
"513",2004,"CA",7,0.491276965054112,0.162074874560924,0.158557521760162,0.234135553244027,29644,0.104023535437527,35.6,0.317613005826949
"514",2004,"CA",8,0.54366425739002,0.0750003811253191,0.304610600026763,0.158604031120153,31446,0.129425076690884,38.9,0.602672620126466
"515",2004,"CA",9,0.441811749138838,0.229340017098262,0.158560546344455,0.213601617168921,27270,0.168002919703164,36.2,0.467655788328187
"516",2004,"CA",10,0.632031902606978,0.0670448684889118,0.124224044628784,NA,35461,0.0772911839266647,36.7,0.281328403634805
"517",2004,"CA",11,0.719008871590341,0.044077458787576,0.124281069933563,NA,33449,0.0826385568238585,35.3,0.263595224674829
"518",2004,"CA",12,0.527924884269934,0.0263157468937743,0.329029356037623,0.157907425655264,37081,0.0656809587837543,40.5,0.336782987316211
"519",2004,"CA",13,0.393661039651123,0.0760448861653393,0.353744234378979,NA,34131,0.0901622077101327,35.9,0.343310307531229
"520",2004,"CA",14,0.659376799135626,0.0237497732596197,0.196542504948855,NA,41602,0.0743077517606884,38.7,0.39076634305228
"521",2004,"CA",15,0.505429189408669,0.0225678746281243,0.339450443908267,NA,37241,0.0803657460547994,36.7,0.378472205954696
"522",2004,"CA",16,0.515666377408395,0.02983576320955,0.280001472975699,NA,30915,0.10156967975587,33.8,0.335713576673188
"523",2004,"CA",17,0.698167650462115,0.0187092017830377,0.05515927070568,NA,24436,0.137236617045619,33,0.433149919359695
"524",2004,"CA",18,0.650875460749766,0.0510610636406543,0.106086095418996,NA,17684,0.198710914086999,29.2,0.425192769305162
"525",2004,"CA",19,0.762100132820063,0.0359205105693253,0.0474705094437316,NA,24639,0.12106745683348,33.4,0.33424787825578
"526",2004,"CA",20,0.541983507490872,0.0512605438751102,0.0582210751605187,NA,14825,0.307560115825255,27,0.501329787234043
"527",2004,"CA",21,0.672910668862544,0.0244829142029399,0.0645227528925654,NA,20105,0.203896704368147,30,0.387139311092393
"528",2004,"CA",22,0.722273766930286,0.0618560396934086,0.0359807555800931,NA,24436,0.151493163355298,33.7,0.327909427901541
"529",2004,"CA",23,0.726535290953768,0.0269651081285782,0.0533202239879068,NA,22420,0.155039963118205,31.8,0.447172944569109
"530",2004,"CA",24,0.762335230963206,0.0161540518855309,0.062572880449318,NA,33014,0.0728949680968937,38.5,0.264883658732281
"531",2004,"CA",25,0.628726331385031,0.0891063317106527,0.0535050444202037,0.349557426070345,24937,0.133374578727145,32,0.298362937757445
"532",2004,"CA",26,0.646505019524906,0.0549159309294389,0.155812163430807,0.270889721727446,32179,0.0718572909544735,38.1,0.272080644611111
"533",2004,"CA",27,0.563635455347776,0.05376311530875,0.126059859245545,0.405920225013359,25705,0.125260565288541,35.5,0.40470765974904
"534",2004,"CA",28,0.5486767986488,0.0324511990992,0.061439645491611,0.583823435934535,20963,0.168544342304002,32.2,0.5177223925684
"535",2004,"CA",29,0.538741355264482,0.0587019277620419,0.255754769881094,0.243498376091725,26195,0.116450118937502,38.5,0.526556851167568
"536",2004,"CA",30,0.809087539817693,0.0238442884574218,0.0952669263137043,0.0846100022684503,41971,0.0818159743633163,39.8,0.425882379252945
"537",2004,"CA",31,0.398117462433775,0.0401466605850475,0.154108442074172,0.705946802843901,15879,0.266484962346059,30.8,0.737634484056482
"538",2004,"CA",32,0.459283357868921,0.0280299420432385,0.19547581024527,0.650385388867491,19459,0.167957385719223,31.3,0.438475556008885
"539",2004,"CA",33,0.351264152886832,0.277688949457654,0.126462828121162,0.374721696207145,21304,0.214940060692016,34.2,0.646287566060011
"540",2004,"CA",34,0.505614482565554,0.0309060935021307,0.0731842359015833,0.797373168683318,16416,0.268051883417836,28.3,0.675003888145821
"541",2004,"CA",35,0.33195146729136,0.299314774790849,0.0574354561596883,0.535426805227396,19657,0.234470195149607,30.2,0.576124462914092
"542",2004,"CA",36,0.615823410392982,0.038004629156248,0.163560422263329,0.291773177540846,33813,0.100468802771297,36.7,0.518448458032392
"543",2004,"CA",37,0.293968149162685,0.226984431486794,0.130707698896716,0.475777273153126,20488,0.215242242139529,30.5,0.526997666730612
"544",2004,"CA",38,0.49719606123878,0.0314552095226681,0.126579383953522,0.734051612659042,20927,0.123836948910911,31.3,0.353118080831656
"545",2004,"CA",39,0.491775309072737,0.0457451306813646,0.101215592464569,0.653989337323213,21965,0.156369663117369,30.4,0.371840893701451
"546",2004,"CA",40,0.56182474069143,0.0208586344731216,0.188457882410798,0.341464182582021,27455,0.080917168191482,34.6,0.383322388247677
"547",2004,"CA",41,0.72035170200874,0.0612420001596923,0.0347817967008652,NA,22716,0.146353940407703,33.3,0.337475860071645
"548",2004,"CA",42,0.632767762620839,0.0169489471842878,0.197079407581969,0.252033616194415,38026,0.0396666853456958,36.2,0.190208049046082
"549",2004,"CA",43,0.617153870593164,0.12608492727789,0.0309402843655196,0.671833924238548,20523,0.187611234040639,27.4,0.351172016678429
"550",2004,"CA",44,0.640330038193375,0.0520425012471174,0.0657072992785409,0.423341913845131,26699,0.0968626778673067,31.3,0.284278328256781
"551",2004,"CA",45,0.627982680616057,0.0641016883246544,0.0372871202845928,0.377094641815593,24159,0.123567446284162,34.1,0.292371011050566
"552",2004,"CA",46,0.659753334007954,0.0190795102251088,0.18459165493746,0.195422389446473,34492,0.0687500191653711,38.5,0.366155181243081
"553",2004,"CA",47,0.464327717711752,0.0199684062165971,0.152897200387197,NA,19806,0.161123565746285,27.8,0.493112113788069
"554",2004,"CA",48,0.718371281606438,0.0136994033340215,0.161477093641059,0.159161429562371,41266,0.0699066159072308,38.8,0.331921258509211
"555",2004,"CA",49,0.621582770456687,0.0357038764208686,0.0511512678519382,NA,26330,0.0870999142597618,32.9,0.30943170917364
"556",2004,"CA",50,0.722129578250423,0.0146146672515826,0.133215575420747,NA,32764,0.0629777257422089,37.2,0.292416816527168
"557",2004,"CA",51,0.556571744889011,0.0655316767775834,0.135357923443839,NA,21485,0.158444809136077,31.5,0.41830464520535
"558",2004,"CA",52,0.790698638308833,0.0565059647076412,0.0710539599175199,NA,31974,0.0889754676511382,35.2,0.333659483951761
"559",2004,"CA",53,0.676911895967176,0.0700972661748674,0.0889542739611006,NA,27068,0.176190425790883,32.1,0.620637222216342
"560",2004,"CO",1,0.729749688022728,0.0963628096540371,0.030052704245546,0.334424700634575,26644,0.153599022913735,34.4,0.415844130844595
"561",2004,"CO",2,0.852485835371318,0.0120198076952288,0.0356933452827609,NA,30662,0.0864581592818191,33.5,0.264587668798323
"562",2004,"CO",3,0.865618144417031,0.00498573728007756,0.00694025815833794,NA,21653,0.14119626621258,37,0.289119937355897
"563",2004,"CO",4,0.897067866789959,0.00472670016201057,0.0129426251785988,NA,24384,0.124244039240873,33.4,0.28078238806922
"564",2004,"CO",5,0.824479519856581,0.0524182548033828,0.0255286644062512,NA,25553,0.111617755953077,34.5,0.299098172181301
"565",2004,"CO",6,0.89136712289647,0.0252000770780221,0.0346573840329273,NA,37360,0.0461359096246328,36.1,0.147905238394282
"566",2004,"CO",7,0.767411815185564,0.0654177845466162,0.0338405247002353,NA,28183,0.121087813104618,34.4,0.326793440932717
"567",2004,"CT",1,0.740687588126297,0.137795200023623,0.0351766955314892,NA,30937,0.09582530507386,39.6,0.298345624875424
"568",2004,"CT",2,0.899468358670408,0.0261566941306027,0.0282168598627841,NA,32041,0.0545202852217939,39.6,0.215804583646434
"569",2004,"CT",3,0.786985676011435,0.124919549176034,0.0301103111763033,NA,30655,0.101110595560611,39,0.29229168849441
"570",2004,"CT",4,0.77207321522742,0.112921976533429,0.0370034994527027,0.150488283702359,33784,0.0751665896068175,39.4,0.238651152278633
"571",2004,"CT",5,0.858681630546956,0.0557404540763674,0.0295464969613576,NA,29527,0.087838263960555,38.8,0.263427359247793
"572",2004,"DE",1,0.735673789102441,0.199187135881708,0.0273349075907631,0.0613471750711897,27911,0.103606580607803,37.9,0.263650656558191
"573",2004,"DC",0,0.323834538882353,0.56772428841547,0.0302183189094538,0.0891077384210996,31643,0.189504152446624,35.9,0.549421685904977
"574",2004,"FL",1,0.797219063130356,0.136865900060374,0.0233944403103242,NA,22689,0.128480656217483,38.8,0.298846970469901
"575",2004,"FL",2,0.750419527078566,0.204458004915671,0.0146252764101734,NA,22091,0.15349682946937,37,0.30928198845819
"576",2004,"FL",3,0.397637993512685,0.515765930387241,0.0168208906495924,NA,19517,0.219529190482456,33.4,0.470093216581149
"577",2004,"FL",4,0.776988198883739,0.15226219361042,0.0311020635051794,0.049037356429768,27715,0.0937448825522261,36.5,0.281082908287824
"578",2004,"FL",5,0.892914282410695,0.0476629159539558,0.0155453698827782,0.0871528558914426,20907,0.113568296444133,43.4,0.174484177505527
"579",2004,"FL",6,0.797358424812685,0.13467433350758,0.0279296044607074,0.0652531799965151,22568,0.129052448161701,38.7,0.25696741592612
"580",2004,"FL",7,0.844672726006781,0.0938693367754099,0.0204167983332351,0.0841710897707127,24431,0.10325292299782,40.6,0.253216234889588
"581",2004,"FL",8,0.777830357881957,0.0897891890400375,0.04005408239287,0.213332965425899,25306,0.101748020198118,36.9,0.331040810132171
"582",2004,"FL",9,0.882940062016846,0.0471981425661459,0.0342111839744673,0.0946294416668877,26128,0.0825066980148187,40.6,0.222334999867366
"583",2004,"FL",10,0.890132612787469,0.0496596277073988,0.030195057981425,NA,24763,0.108159579343295,45,0.258849441751383
"584",2004,"FL",11,0.617536975129837,0.287972834535228,0.0194503983844546,0.239800939508486,21897,0.196822533325274,35.3,0.427956809266759
"585",2004,"FL",12,0.755816398522556,0.145614010817989,0.013189093474622,0.174974753413477,21947,0.126129179520522,37.1,0.282331539557597
"586",2004,"FL",13,0.895123649759202,0.0448485222140796,0.0122816039368391,0.0980860875279717,23988,0.0951309360501857,46.5,0.244910455687441
"587",2004,"FL",14,0.879500895435488,0.0586893631621219,0.0105372872853359,0.137526674620317,25628,0.0884167816826909,44.9,0.269840589089983
"588",2004,"FL",15,0.828475881720474,0.0901282465342366,0.0201493279696275,0.153459767436473,22785,0.119698128017596,42,0.25928802800683
"589",2004,"FL",16,0.856889566423578,0.0701852691140318,0.0140084874953648,0.129832584840619,22685,0.104736791507011,44.1,0.201473637949267
"590",2004,"FL",17,0.315212004195996,0.599969594235067,0.0197470240357572,0.226611125469389,17715,0.238493698405218,32.7,0.427048968484425
"591",2004,"FL",18,0.846757127051922,0.066766260999331,0.00981095301806206,0.651676593938146,19342,0.183568221581845,41.2,0.472149500849071
"592",2004,"FL",19,0.815346930486985,0.0906223073983351,0.0268008613504927,0.164639503383776,25650,0.0767642666463598,44.9,0.221600323782045
"593",2004,"FL",20,0.797982133870888,0.104760616558894,0.0244968424482007,0.271267296722604,29082,0.0892477434630969,39.3,0.277988184269545
"594",2004,"FL",21,0.821444644631561,0.0822031343064111,0.0286130597585773,0.730170706964185,20737,0.136673999159313,38.9,0.32016950386107
"595",2004,"FL",22,0.868841780072427,0.0477588885731732,0.0216025125597761,0.156262658017399,30609,0.0800213410394839,44.6,0.244191670344419
"596",2004,"FL",23,0.344177918365883,0.563146549146705,0.0146785342693471,0.155372113326237,19728,0.220282657832737,32.7,0.449790413432675
"597",2004,"FL",24,0.82600010173905,0.070836501221556,0.029868660385426,0.148566510529304,24407,0.104853090186169,38.3,0.25319549983433
"598",2004,"FL",25,0.788879154178057,0.0874529824445835,0.0153183360231876,0.670483844405652,23355,0.131942953130661,33.9,0.283591449556997
"599",2004,"GA",1,0.726450038538712,0.213602761056866,0.01144459319035,NA,21566,0.16024458819748,34.6,0.308677919346433
"600",2004,"GA",2,0.505081750622061,0.445751835514068,0.00990655414041247,NA,18685,0.215865406133908,34.2,0.412325503906425
"601",2004,"GA",3,0.576505589494794,0.394388663485277,0.00394143771469418,NA,19269,0.224729791444664,35.4,0.331497746331584
"602",2004,"GA",4,0.331275927069816,0.543745820145343,0.0418041330083621,NA,27540,0.147004789973776,34.2,0.428532665514264
"603",2004,"GA",5,0.389043809844975,0.533954170057814,0.0241438905840124,NA,27170,0.213614741845844,34.1,0.531593607024621
"604",2004,"GA",6,0.787761630527048,0.0998699162055889,0.0606389576077496,NA,37459,0.0401228464540395,36.6,0.181362637835685
"605",2004,"GA",7,0.758777851740093,0.125852681329661,0.0615088228373258,NA,32381,0.0654524543254742,34.5,0.155403492391459
"606",2004,"GA",8,0.784539276582165,0.166406568740583,0.0184510192292933,NA,28545,0.0845612244485767,35.4,0.199512838155356
"607",2004,"GA",9,0.824905781801045,0.138725352704244,0.0148300228230862,NA,21943,0.13460210519122,35.8,0.242551173972285
"608",2004,"GA",10,0.858801357961988,0.0385228153652864,0.0103143628538587,NA,24026,0.108162474270897,34.6,0.236646261594803
"609",2004,"GA",11,0.595970235149763,0.308553593948993,0.0140183943920218,NA,21143,0.164694804801963,33.6,0.35843159032844
"610",2004,"GA",12,0.518023052569904,0.432456429723799,0.0168914316850565,NA,19119,0.225900742323606,32,0.410219545940197
"611",2004,"GA",13,0.346363497085046,0.498242157576865,0.0523226904127704,NA,24860,0.147415514706475,31.5,0.389820372157281
"612",2004,"HI",1,0.181576041591356,0.0245979217467318,0.572788158820088,NA,27225,0.0967222488777301,41,0.39712909225946
"613",2004,"HI",2,0.315146846260146,0.0147227472719475,0.273157869657068,NA,26291,0.0993598805533936,35.9,0.344341375859714
"614",2004,"ID",1,0.913757099615686,0.00365540931197497,0.0122409277964834,NA,21445,0.1215127708057,35.8,0.227067986259905
"615",2004,"ID",2,0.92285321977295,0.00491099205369997,0.00926336633063814,NA,20513,0.156032996295562,33.4,0.301736862263628
"616",2004,"IL",1,0.296471160405245,0.624643136858594,0.0196811601525985,NA,21939,0.226418609939112,35.4,0.39459431292792
"617",2004,"IL",2,0.230309721986297,0.68017546839751,0.00605258687741947,NA,24245,0.184812506891486,34.3,0.325222986121666
"618",2004,"IL",3,0.723655819176531,0.0623069439095202,0.0288704410920807,NA,26134,0.122248878205872,35.5,0.240046155583294
"619",2004,"IL",4,0.352703685012246,0.049153559925241,0.0223304611937051,NA,19162,0.223588584904059,28.6,0.53084887853828
"620",2004,"IL",5,0.732778005073235,0.026825955322805,0.0687488748874888,NA,28035,0.101134113411341,36.1,0.373751738810245
"621",2004,"IL",6,0.80684323317171,0.0289216304217488,0.0977244566336962,NA,32321,0.0527531891735667,37,0.190268139625693
"622",2004,"IL",7,0.338845803300471,0.55920382729115,0.0486473944440179,NA,28017,0.215946156183125,34.1,0.504139777587111
"623",2004,"IL",8,0.823651478357043,0.0402988972195185,0.0788983087533986,NA,32982,0.0611856740478621,35.5,0.174723048070169
"624",2004,"IL",9,0.689007353512204,0.0998686687916666,0.130961893240326,NA,30583,0.103974279102116,39.9,0.339202106821802
"625",2004,"IL",10,0.839417074698907,0.0431454451225644,0.073953232930329,NA,36326,0.0507151200117575,38.6,0.164379365558211
"626",2004,"IL",11,0.853400719449265,0.0737708450655664,0.00896869361345117,NA,26065,0.0961990437990599,34.7,0.203663904563791
"627",2004,"IL",12,0.801912173429683,0.161443659175733,0.0100182641149845,NA,21324,0.150354959104264,36.2,0.278068768363376
"628",2004,"IL",13,0.806153258067146,0.0585747718825056,0.0834789070675992,NA,36382,0.0401623119292051,35.8,0.124269402517278
"629",2004,"IL",14,0.847956924074827,0.0456465509220492,0.0290916679293836,NA,27646,0.090354703819785,32.7,0.190151871612264
"630",2004,"IL",15,0.891309108727129,0.0492926568341844,0.0280132787352745,NA,22345,0.137484067250776,35.7,0.267977419217613
"631",2004,"IL",16,0.867648524933845,0.0553409728571876,0.0190959611928139,NA,26769,0.0871125049491695,36.4,0.178573157983188
"632",2004,"IL",17,0.893590442932315,0.0699492581538801,0.00734677330309807,NA,20607,0.153018225205464,38.8,0.25648940255143
"633",2004,"IL",18,0.911209637704988,0.0593530075347671,0.00963990767589645,NA,25011,0.0989164347288412,38.7,0.212400505359612
"634",2004,"IL",19,0.953045424837633,0.0207059209840838,0.00702511042842123,NA,22985,0.104841485092558,39.4,0.187455205054291
"635",2004,"IN",1,0.716835810076115,0.189444515895193,0.00904079318126016,NA,23923,0.140336903272574,36.6,0.270231441967052
"636",2004,"IN",2,0.857563236893824,0.0797014071806913,0.00882041009611675,NA,23381,0.125177202492711,36.1,0.258637723214623
"637",2004,"IN",3,0.87052850386401,0.0565152206505443,0.0128022945049215,NA,25110,0.100706168654803,35.2,0.212563283575604
"638",2004,"IN",4,0.937101524712401,0.0227547788591038,0.016949465902675,NA,25736,0.0923602252154238,34.9,0.226593510052635
"639",2004,"IN",5,0.919126196255316,0.0392047671642383,0.0192022539533469,NA,29931,0.0752098200408727,35.9,0.190293714988657
"640",2004,"IN",6,0.939978012461652,0.0359708143066402,0.00708760314335814,NA,21831,0.120106928224199,38.3,0.214441452037379
"641",2004,"IN",7,0.599823883058351,0.313308837067813,0.0144640040987216,NA,22250,0.18187436457808,34.5,0.410286830455422
"642",2004,"IN",8,0.943852442003662,0.031972744142712,0.00751196517990434,NA,21835,0.136177814949825,38,0.22951159926756
"643",2004,"IN",9,0.944125511985746,0.023064270013177,0.00991846896555827,NA,22496,0.133693346936712,36.2,0.24648934682963
"644",2004,"IA",1,0.926460719616554,0.0380754745711994,0.01058478362103,NA,23045,0.115844773032705,39,0.218179693434353
"645",2004,"IA",2,0.929591749898836,0.0224592262230396,0.0173723816818022,NA,23480,0.135026285214111,37.6,0.245752424022966
"646",2004,"IA",3,0.910727786299211,0.0339225695055613,0.0233800196132666,NA,27559,0.0711827470307694,37.3,0.226959021683556
"647",2004,"IA",4,0.956795681166369,0.00820258739333884,0.0120348419061826,NA,23492,0.108127114354972,39.2,0.236711861697877
"648",2004,"IA",5,0.951973879595034,0.00628824563993036,0.00854497180426057,NA,22484,0.11328978746939,40.4,0.241802251035444
"649",2004,"KS",1,0.883447999328011,0.0151403489586553,0.00510331033673924,NA,20923,0.123414526683815,38.7,0.257907357483719
"650",2004,"KS",2,0.890487727246039,0.0411399152665457,0.0103321044613307,NA,22201,0.1224602367716,36,0.269404177340754
"651",2004,"KS",3,0.815912231234132,0.0937619357882675,0.0340872070817138,NA,29163,0.0938124873621065,34.8,0.264091251207621
"652",2004,"KS",4,0.825049122196391,0.0661963430179547,0.0281822333084933,NA,23265,0.127362216143614,36,0.281489149981482
"653",2004,"KY",1,0.906192726033579,0.0697541267955436,0.00417668241556839,NA,18491,0.167437226965313,39.1,0.258584379422663
"654",2004,"KY",2,0.917465262346411,0.050957667597223,0.00736966098696502,NA,20839,0.153267086927194,36.8,0.248356424650107
"655",2004,"KY",3,0.751476174020235,0.199951828929869,0.0161911643486209,NA,24850,0.131667093025517,38.6,0.305127825375383
"656",2004,"KY",4,0.949970357683947,0.0261052860698298,0.00666737311799933,NA,23248,0.136155606407323,36.8,0.228671136403342
"657",2004,"KY",5,0.97957196115157,0.00554421911184781,0.00527194499464428,NA,14521,0.260674043001358,37.8,0.247274266804699
"658",2004,"KY",6,0.883652673814573,0.0820876222003828,0.0128765766897459,NA,22360,0.158376129637703,36.2,0.324614463796174
"659",2004,"LA",1,0.798822198572814,0.148790302321651,0.0210956780960298,0.053186808502216,22607,0.125870676307099,37.6,0.246767364425708
"660",2004,"LA",2,0.304017190990771,0.645415763643929,0.0260488292313682,NA,18358,0.249598548256922,34.5,0.426725239910235
"661",2004,"LA",3,0.701265471680766,0.257480868330796,0.00727244961721079,NA,19478,0.165999467071402,35.5,0.227342353643315
"662",2004,"LA",4,0.627167001097702,0.335655148797808,0.0092072544332114,NA,19332,0.217032940656893,35.4,0.323660435688432
"663",2004,"LA",5,0.646922284216389,0.329375785812192,0.00469069431613912,NA,17001,0.244736517380415,35.9,0.29458827609897
"664",2004,"LA",6,0.636214620320435,0.329833484234146,0.016418533244105,NA,22782,0.177779002480022,34,0.274773845608786
"665",2004,"LA",7,0.718249674183484,0.252298092492398,0.00835038110659137,NA,17963,0.205991864460329,35.2,0.284585916827929
"666",2004,"ME",1,0.962882374348729,0.00903218079102986,0.0124549504243528,NA,25310,0.106032151615335,41.1,0.255247402211518
"667",2004,"ME",2,0.968414694693302,0.00459485869149303,0.004420930798835,NA,20189,0.14479655180047,41.3,0.240009423729457
"668",2004,"MD",1,0.853667573653325,0.105087422641477,0.0181125521803444,NA,29635,0.0755645777361956,39.7,0.196514252851858
"669",2004,"MD",2,0.608552116999454,0.325890999247355,0.0306061008544738,NA,27781,0.0908974188692611,36.2,0.34604713625832
"670",2004,"MD",3,0.745770437058598,0.169149424249945,0.0384425039674481,0.0448987266559865,33724,0.0791955293816798,36.4,0.269132125424009
"671",2004,"MD",4,0.2806131771399,0.574608724633063,0.0556256386043745,0.114059309262121,34416,0.0797957635406054,35.4,0.337232809391486
"672",2004,"MD",5,0.555094985124486,0.35037845364134,0.0384498338750401,0.0536519004667618,36691,0.0558821853734998,36,0.195127001176979
"673",2004,"MD",6,0.910617222576972,0.0442328323497942,0.0181036908787283,NA,30003,0.0565024292058975,38.3,0.180054083937242
