"","year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party_detailed","writein","mode","candidatevotes","totalvotes","unofficial","version","party_simplified"
"3235",2016,"OREGON","OR",41,92,72,"US SENATE","statewide","gen","False","STEVEN C. REYNOLDS","INDEPENDENT","False","total",59516,1952478,"False",20210114,"OTHER"
"3236",2016,"OREGON","OR",41,92,72,"US SENATE","statewide","gen","False","MARK CALLAHAN","REPUBLICAN","False","total",651106,1952478,"False",20210114,"REPUBLICAN"
"3237",2016,"OREGON","OR",41,92,72,"US SENATE","statewide","gen","False","JIM LINDSAY","LIBERTARIAN","False","total",23941,1952478,"False",20210114,"LIBERTARIAN"
"3238",2016,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen","False","KATIE MCGINTY","DEMOCRAT","False","total",2865012,6051856,"False",20210114,"DEMOCRAT"
"3239",2016,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen","False","EDWARD T. CLIFFORD III","LIBERTARIAN","False","total",235142,6051856,"False",20210114,"LIBERTARIAN"
"3240",2016,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen","False","PATRICK J. TOOMEY","REPUBLICAN","False","total",2951702,6051856,"False",20210114,"REPUBLICAN"
"3241",2016,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen","False","THOMAS DIXON","DEMOCRAT","False","total",704540,2049893,"False",20210114,"DEMOCRAT"
"3242",2016,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen","False","BILL BLEDSOE","LIBERTARIAN","False","total",24830,2049893,"False",20210114,"LIBERTARIAN"
"3243",2016,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen","False","THOMAS DIXON","WORKING FAMILIES","False","total",37610,2049893,"False",20210114,"OTHER"
"3244",2016,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen","False","BILL BLEDSOE","CONSTITUTION","False","total",12652,2049893,"False",20210114,"OTHER"
"3245",2016,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen","False","TIM SCOTT","REPUBLICAN","False","total",1241609,2049893,"False",20210114,"REPUBLICAN"
"3246",2016,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen","False","","","True","total",1857,2049893,"False",20210114,"OTHER"
"3247",2016,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen","False","REBEL MICHAEL SCARBOROUGH","AMERICAN","False","total",11923,2049893,"False",20210114,"OTHER"
"3248",2016,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen","False","THOMAS DIXON","GREEN","False","total",14872,2049893,"False",20210114,"OTHER"
"3249",2016,"SOUTH DAKOTA","SD",46,45,37,"US SENATE","statewide","gen","False","JOHN R. THUNE","REPUBLICAN","False","total",265516,369656,"False",20210114,"REPUBLICAN"
"3250",2016,"SOUTH DAKOTA","SD",46,45,37,"US SENATE","statewide","gen","False","JAY WILLIAMS","DEMOCRAT","False","total",104140,369656,"False",20210114,"DEMOCRAT"
"3251",2016,"UTAH","UT",49,87,67,"US SENATE","statewide","gen","False","MIKE LEE","REPUBLICAN","False","total",760220,1115583,"False",20210114,"REPUBLICAN"
"3252",2016,"UTAH","UT",49,87,67,"US SENATE","statewide","gen","False","BILL BARRON","NONE","False","total",26166,1115583,"False",20210114,"OTHER"
"3253",2016,"UTAH","UT",49,87,67,"US SENATE","statewide","gen","False","STONEY FONUA","INDEPENDENT AMERICAN","False","total",27339,1115583,"False",20210114,"OTHER"
"3254",2016,"UTAH","UT",49,87,67,"US SENATE","statewide","gen","False","MISTY K. SNOW","DEMOCRAT","False","total",301858,1115583,"False",20210114,"DEMOCRAT"
"3255",2016,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","VOID VOTE","","False","total",466,320467,"False",20210114,"OTHER"
"3256",2016,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","SCOTT MILNE","REPUBLICAN","False","total",103637,320467,"False",20210114,"REPUBLICAN"
"3257",2016,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","CRIS ERICSON","UNITED STATES MARIJUANA","False","total",9156,320467,"False",20210114,"OTHER"
"3258",2016,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","JERRY TRUDELL","INDEPENDENT","False","total",5223,320467,"False",20210114,"OTHER"
"3259",2016,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","PETE DIAMONDSTONE","LIBERTY UNION","False","total",3241,320467,"False",20210114,"OTHER"
"3260",2016,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","BLANK VOTE","","False","total",6192,320467,"False",20210114,"OTHER"
"3261",2016,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","","","True","total",309,320467,"False",20210114,"OTHER"
"3262",2016,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","PATRICK J. LEAHY","DEMOCRAT","False","total",192243,320467,"False",20210114,"DEMOCRAT"
"3263",2016,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen","False","CHRIS VANCE","REPUBLICAN","False","total",1329338,3243317,"False",20210114,"REPUBLICAN"
"3264",2016,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen","False","PATTY MURRAY","DEMOCRAT","False","total",1913979,3243317,"False",20210114,"DEMOCRAT"
"3265",2016,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen","False","RUSS FEINGOLD","DEMOCRAT","False","total",1380335,2948741,"False",20210114,"DEMOCRAT"
"3266",2016,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen","False","PHILIP N. ANDERSON","LIBERTARIAN","False","total",87531,2948741,"False",20210114,"LIBERTARIAN"
"3267",2016,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen","False","","","True","total",8,2948741,"False",20210114,"OTHER"
"3268",2016,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen","False","RON JOHNSON","REPUBLICAN","False","total",1479471,2948741,"False",20210114,"REPUBLICAN"
"3269",2016,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen","False","SCATTER","","False","total",1396,2948741,"False",20210114,"OTHER"
"3270",2018,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","False","MARTHA MCSALLY","REPUBLICAN","False","total",1135200,2384308,"False",20210114,"REPUBLICAN"
"3271",2018,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","False","KYRSTEN SINEMA","DEMOCRAT","False","total",1191100,2384308,"False",20210114,"DEMOCRAT"
"3272",2018,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","False","ANGELA GREEN","GREEN","False","total",57442,2384308,"False",20210114,"OTHER"
"3273",2018,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","False","","","True","total",566,2384308,"False",20210114,"OTHER"
"3274",2018,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen","False","DIANNE FEINSTEIN","DEMOCRAT","False","total",6019422,11113364,"False",20210114,"DEMOCRAT"
"3275",2018,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen","False","KEVIN DE LEON","DEMOCRAT","False","total",5093942,11113364,"False",20210114,"DEMOCRAT"
"3276",2018,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen","False","CHRISTOPHER S MURPHY","DEMOCRAT","False","total",787685,1386840,"False",20210114,"DEMOCRAT"
"3277",2018,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen","False","MATTHEW COREY","REPUBLICAN","False","total",545717,1386840,"False",20210114,"REPUBLICAN"
"3278",2018,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen","False","CHRISTOPHER S MURPHY","WORKING FAMILIES","False","total",37894,1386840,"False",20210114,"OTHER"
"3279",2018,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen","False","RICHARD LION","LIBERTARIAN","False","total",8838,1386840,"False",20210114,"LIBERTARIAN"
"3280",2018,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen","False","JEFF RUSSELL","GREEN","False","total",6618,1386840,"False",20210114,"OTHER"
"3281",2018,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen","False","","","True","total",88,1386840,"False",20210114,"OTHER"
"3282",2018,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen","False","THOMAS R CARPER","DEMOCRAT","False","total",217385,362592,"False",20210114,"DEMOCRAT"
"3283",2018,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen","False","ROBERT B ARLETT","REPUBLICAN","False","total",137127,362592,"False",20210114,"REPUBLICAN"
"3284",2018,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen","False","DEMITRI G THEODOROPOULOS","GREEN","False","total",4170,362592,"False",20210114,"OTHER"
"3285",2018,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen","False","NADINE M FROST","LIBERTARIAN","False","total",3910,362592,"False",20210114,"LIBERTARIAN"
"3286",2018,"FLORIDA","FL",12,59,43,"US SENATE","statewide","gen","False","RICK SCOTT","REPUBLICAN","False","total",4099505,8190005,"False",20210114,"REPUBLICAN"
"3287",2018,"FLORIDA","FL",12,59,43,"US SENATE","statewide","gen","False","BILL NELSON","DEMOCRAT","False","total",4089472,8190005,"False",20210114,"DEMOCRAT"
"3288",2018,"FLORIDA","FL",12,59,43,"US SENATE","statewide","gen","False","","","True","total",1028,8190005,"False",20210114,"OTHER"
"3289",2018,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen","False","MAZIE K. HIRONO","DEMOCRAT","False","total",276316,388351,"False",20210114,"DEMOCRAT"
"3290",2018,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen","False","RON CURTIS","REPUBLICAN","False","total",112035,388351,"False",20210114,"REPUBLICAN"
"3291",2018,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen","False","MIKE BRAUN","REPUBLICAN","False","total",1158000,2282565,"False",20210114,"REPUBLICAN"
"3292",2018,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen","False","JOE DONNELLY","DEMOCRAT","False","total",1023553,2282565,"False",20210114,"DEMOCRAT"
"3293",2018,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen","False","LUCY M. BRENTON","LIBERTARIAN","False","total",100942,2282565,"False",20210114,"LIBERTARIAN"
"3294",2018,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen","False","","","True","total",70,2282565,"False",20210114,"OTHER"
"3295",2018,"MAINE","ME",23,11,2,"US SENATE","statewide","gen","False","ERIC L. BRAKEY","REPUBLICAN","False","total",223502,634409,"False",20210114,"REPUBLICAN"
"3296",2018,"MAINE","ME",23,11,2,"US SENATE","statewide","gen","False","ANGUS S. KING, JR.","INDEPENDENT","False","total",344575,634409,"False",20210114,"OTHER"
"3297",2018,"MAINE","ME",23,11,2,"US SENATE","statewide","gen","False","ZAK RINGELSTEIN","DEMOCRAT","False","total",66268,634409,"False",20210114,"DEMOCRAT"
"3298",2018,"MAINE","ME",23,11,2,"US SENATE","statewide","gen","False","OTHERS","","False","total",64,634409,"False",20210114,"OTHER"
"3299",2018,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen","False","TONY CAMPBELL","REPUBLICAN","False","total",697017,2299889,"False",20210114,"REPUBLICAN"
"3300",2018,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen","False","BEN CARDIN","DEMOCRAT","False","total",1491614,2299889,"False",20210114,"DEMOCRAT"
"3301",2018,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen","False","ARVIN VOHRA","LIBERTARIAN","False","total",22943,2299889,"False",20210114,"LIBERTARIAN"
"3302",2018,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen","False","NEAL SIMON","UNAFFILIATED","False","total",85964,2299889,"False",20210114,"OTHER"
"3303",2018,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen","False","","","True","total",2351,2299889,"False",20210114,"OTHER"
"3304",2018,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen","False","ELIZABETH A. WARREN","DEMOCRAT","False","total",1633371,2707090,"False",20210114,"DEMOCRAT"
"3305",2018,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen","False","GEOFF DIEHL","REPUBLICAN","False","total",979210,2707090,"False",20210114,"REPUBLICAN"
"3306",2018,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen","False","SHIVA AYYADURAI","UNENROLLED","False","total",91710,2707090,"False",20210114,"OTHER"
"3307",2018,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen","False","OTHERS","","False","total",2799,2707090,"False",20210114,"OTHER"
"3308",2018,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen","False","JOHN JAMES","REPUBLICAN","False","total",1938818,4237271,"False",20210114,"REPUBLICAN"
"3309",2018,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen","False","DEBBIE STABENOW","DEMOCRAT","False","total",2214478,4237271,"False",20210114,"DEMOCRAT"
"3310",2018,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen","False","GEORGE E. HUFFMAN III","US TAXPAYERS","False","total",27251,4237271,"False",20210114,"OTHER"
"3311",2018,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen","False","MARCIA SQUIER","GREEN","False","total",40204,4237271,"False",20210114,"OTHER"
"3312",2018,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen","False","JOHN HOWARD WILHELM","NATURAL LAW","False","total",16502,4237271,"False",20210114,"OTHER"
"3313",2018,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen","False","","","True","total",18,4237271,"False",20210114,"OTHER"
"3314",2018,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen","False","JIM NEWBERGER","REPUBLICAN","False","total",940437,2596879,"False",20210114,"REPUBLICAN"
"3315",2018,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen","False","AMY KLOBUCHAR","DEMOCRATIC-FARMER-LABOR","False","total",1566174,2596879,"False",20210114,"DEMOCRAT"
"3316",2018,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen","False","DENNIS SCHULLER","LEGAL MARIJUANA NOW","False","total",66236,2596879,"False",20210114,"OTHER"
"3317",2018,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen","False","PAULA M OVERBY","MINNESOTA GREEN","False","total",23101,2596879,"False",20210114,"OTHER"
"3318",2018,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen","False","","","True","total",931,2596879,"False",20210114,"OTHER"
"3319",2018,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen","True","KARIN HOUSLEY","REPUBLICAN","False","total",1095777,2587356,"False",20210114,"REPUBLICAN"
"3320",2018,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen","True","TINA SMITH","DEMOCRATIC-FARMER-LABOR","False","total",1370540,2587356,"False",20210114,"DEMOCRAT"
"3321",2018,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen","True","SARAH WELLINGTON","LEGAL MARIJUANA NOW","False","total",95614,2587356,"False",20210114,"OTHER"
"3322",2018,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen","True","JERRY TROOIEN","UNAFFILIATED","False","total",24324,2587356,"False",20210114,"OTHER"
"3323",2018,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen","True","","","True","total",1101,2587356,"False",20210114,"OTHER"
"3324",2018,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen","False","DAVID BARIA","DEMOCRAT","False","total",369567,936215,"False",20210114,"DEMOCRAT"
"3325",2018,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen","False","ROGER F. WICKER","REPUBLICAN","False","total",547619,936215,"False",20210114,"REPUBLICAN"
"3326",2018,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen","False","DANNY BEDWELL","LIBERTARIAN","False","total",12981,936215,"False",20210114,"LIBERTARIAN"
"3327",2018,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen","False","SHAWN O'HARA","REFORM","False","total",6048,936215,"False",20210114,"OTHER"
"3328",2018,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen","True","CINDY HYDE-SMITH","REPUBLICAN","False","total",486769,907588,"False",20210114,"REPUBLICAN"
"3329",2018,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen","True","MIKE ESPY","DEMOCRAT","False","total",420819,907588,"False",20210114,"DEMOCRAT"
"3330",2018,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen","False","JOSH HAWLEY","REPUBLICAN","False","total",1254927,2442289,"False",20210114,"REPUBLICAN"
"3331",2018,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen","False","CLAIRE MCCASKILL","DEMOCRAT","False","total",1112935,2442289,"False",20210114,"DEMOCRAT"
"3332",2018,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen","False","JAPHETH CAMPBELL","LIBERTARIAN","False","total",27316,2442289,"False",20210114,"LIBERTARIAN"
"3333",2018,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen","False","JO CRAIN","GREEN","False","total",12706,2442289,"False",20210114,"OTHER"
"3334",2018,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen","False","CRAIG O'DEAR","INDEPENDENT","False","total",34398,2442289,"False",20210114,"OTHER"
"3335",2018,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen","False","","","True","total",7,2442289,"False",20210114,"OTHER"
"3336",2018,"MONTANA","MT",30,81,64,"US SENATE","statewide","gen","False","JON TESTER","DEMOCRAT","False","total",253876,504384,"False",20210114,"DEMOCRAT"
"3337",2018,"MONTANA","MT",30,81,64,"US SENATE","statewide","gen","False","RICK BRECKENRIDGE","LIBERTARIAN","False","total",14545,504384,"False",20210114,"LIBERTARIAN"
"3338",2018,"MONTANA","MT",30,81,64,"US SENATE","statewide","gen","False","MATT ROSENDALE","REPUBLICAN","False","total",235963,504384,"False",20210114,"REPUBLICAN"
"3339",2018,"NEBRASKA","NE",31,46,35,"US SENATE","statewide","gen","False","DEB FISCHER","REPUBLICAN","False","total",403151,698883,"False",20210114,"REPUBLICAN"
"3340",2018,"NEBRASKA","NE",31,46,35,"US SENATE","statewide","gen","False","JANE RAYBOULD","DEMOCRAT","False","total",269917,698883,"False",20210114,"DEMOCRAT"
"3341",2018,"NEBRASKA","NE",31,46,35,"US SENATE","statewide","gen","False","JIM SCHULTZ","LIBERTARIAN","False","total",25349,698883,"False",20210114,"LIBERTARIAN"
"3342",2018,"NEBRASKA","NE",31,46,35,"US SENATE","statewide","gen","False","","","True","total",466,698883,"False",20210114,"OTHER"
"3343",2018,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen","False","JACKY ROSEN","DEMOCRAT","False","total",490071,972132,"False",20210114,"DEMOCRAT"
"3344",2018,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen","False","DEAN HELLER","REPUBLICAN","False","total",441202,972132,"False",20210114,"REPUBLICAN"
"3345",2018,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen","False","NONE OF THESE CANDIDATES","","False","total",15303,972132,"False",20210114,"OTHER"
"3346",2018,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen","False","BARRY MICHAELS","INDEPENDENT","False","total",9269,972132,"False",20210114,"OTHER"
"3347",2018,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen","False","TIM HAGAN","LIBERTARIAN","False","total",9196,972132,"False",20210114,"LIBERTARIAN"
"3348",2018,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen","False","KAMAU A. BAKARI","INDEPENDENT AMERICAN","False","total",7091,972132,"False",20210114,"OTHER"
"3349",2018,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen","False","ROBERT MENENDEZ","DEMOCRAT","False","total",1711654,3169310,"False",20210114,"DEMOCRAT"
"3350",2018,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen","False","BOB HUGIN","REPUBLICAN","False","total",1357355,3169310,"False",20210114,"REPUBLICAN"
"3351",2018,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen","False","MADELYN R. HOFFMAN","GREEN","False","total",25150,3169310,"False",20210114,"OTHER"
"3352",2018,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen","False","MURRAY SABRIN","LIBERTARIAN","False","total",21212,3169310,"False",20210114,"LIBERTARIAN"
"3353",2018,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen","False","NATALIE LYNN RIVERA","FOR THE PEOPLE","False","total",19897,3169310,"False",20210114,"OTHER"
"3354",2018,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen","False","TRICIA FLANAGAN","NEW DAY NJ","False","total",16101,3169310,"False",20210114,"OTHER"
"3355",2018,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen","False","KEVIN KIMPLE","MAKE IT SIMPLE","False","total",9087,3169310,"False",20210114,"OTHER"
"3356",2018,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen","False","HANK SCHROEDER","ECONOMIC GROWTH","False","total",8854,3169310,"False",20210114,"OTHER"
"3357",2018,"NEW MEXICO","NM",35,85,66,"US SENATE","statewide","gen","False","MARTIN T HEINRICH","DEMOCRAT","False","total",376998,697012,"False",20210114,"DEMOCRAT"
"3358",2018,"NEW MEXICO","NM",35,85,66,"US SENATE","statewide","gen","False","GARY E JOHNSON","LIBERTARIAN","False","total",107201,697012,"False",20210114,"LIBERTARIAN"
"3359",2018,"NEW MEXICO","NM",35,85,66,"US SENATE","statewide","gen","False","MICK RICH","REPUBLICAN","False","total",212813,697012,"False",20210114,"REPUBLICAN"
"3360",2018,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","KIRSTEN E. GILLIBRAND","DEMOCRAT","False","total",3755489,6055151,"False",20210114,"DEMOCRAT"
"3361",2018,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","CHELE CHIAVACCI FARLEY","REPUBLICAN","False","total",1730439,6055151,"False",20210114,"REPUBLICAN"
"3362",2018,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","CHELE CHIAVACCI FARLEY","CONSERVATIVE","False","total",246171,6055151,"False",20210114,"OTHER"
"3363",2018,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","KIRSTEN E. GILLIBRAND","WORKING FAMILIES","False","total",160128,6055151,"False",20210114,"OTHER"
"3364",2018,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","KIRSTEN E. GILLIBRAND","INDEPENDENCE","False","total",99325,6055151,"False",20210114,"OTHER"
"3365",2018,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","KIRSTEN E. GILLIBRAND","WOMEN'S EQUALITY","False","total",41989,6055151,"False",20210114,"OTHER"
"3366",2018,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","CHELE CHIAVACCI FARLEY","REFORM","False","total",21610,6055151,"False",20210114,"OTHER"
"3367",2018,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen","False","KEVIN CRAMER","REPUBLICAN","False","total",179720,326138,"False",20210114,"REPUBLICAN"
"3368",2018,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen","False","HEIDI HEITKAMP","DEMOCRATIC-NPL","False","total",144376,326138,"False",20210114,"DEMOCRAT"
"3369",2018,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen","False","","","True","total",2042,326138,"False",20210114,"OTHER"
"3370",2018,"OHIO","OH",39,31,24,"US SENATE","statewide","gen","False","SHERROD BROWN","DEMOCRAT","False","total",2355923,4410898,"False",20210114,"DEMOCRAT"
"3371",2018,"OHIO","OH",39,31,24,"US SENATE","statewide","gen","False","","","True","total",1012,4410898,"False",20210114,"OTHER"
"3372",2018,"OHIO","OH",39,31,24,"US SENATE","statewide","gen","False","JIM RENACCI","REPUBLICAN","False","total",2053963,4410898,"False",20210114,"REPUBLICAN"
"3373",2018,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen","False","ROBERT P CASEY JR","DEMOCRAT","False","total",2777680,4994643,"False",20210114,"DEMOCRAT"
"3374",2018,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen","False","LOUIS J. BARLETTA","REPUBLICAN","False","total",2134848,4994643,"False",20210114,"REPUBLICAN"
"3375",2018,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen","False","NEAL TAYLOR GALE","GREEN","False","total",31208,4994643,"False",20210114,"OTHER"
"3376",2018,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen","False","DALE R KERNS JR","LIBERTARIAN","False","total",50907,4994643,"False",20210114,"LIBERTARIAN"
"3377",2018,"RHODE ISLAND","RI",44,15,5,"US SENATE","statewide","gen","False","SHELDON WHITEHOUSE","DEMOCRAT","False","total",231477,376738,"False",20210114,"DEMOCRAT"
"3378",2018,"RHODE ISLAND","RI",44,15,5,"US SENATE","statewide","gen","False","ROBERT G. FLANDERS, JR.","REPUBLICAN","False","total",144421,376738,"False",20210114,"REPUBLICAN"
"3379",2018,"RHODE ISLAND","RI",44,15,5,"US SENATE","statewide","gen","False","","","True","total",840,376738,"False",20210114,"OTHER"
"3380",2018,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","MARSHA BLACKBURN","REPUBLICAN","False","total",1227483,2243740,"False",20210114,"REPUBLICAN"
"3381",2018,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","PHIL BREDESEN","DEMOCRAT","False","total",985450,2243740,"False",20210114,"DEMOCRAT"
"3382",2018,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","TRUDY A. AUSTIN","INDEPENDENT","False","total",9455,2243740,"False",20210114,"OTHER"
"3383",2018,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","JOHN CARICO","INDEPENDENT","False","total",3398,2243740,"False",20210114,"OTHER"
"3384",2018,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","DEAN HILL","INDEPENDENT","False","total",8717,2243740,"False",20210114,"OTHER"
"3385",2018,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","KEVIN LEE MCCANTS","INDEPENDENT","False","total",1927,2243740,"False",20210114,"OTHER"
"3386",2018,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","BRETON PHILLIPS","INDEPENDENT","False","total",2226,2243740,"False",20210114,"OTHER"
"3387",2018,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","KRIS L. TODD","INDEPENDENT","False","total",5084,2243740,"False",20210114,"OTHER"
"3388",2018,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen","False","TED CRUZ","REPUBLICAN","False","total",4260553,8371655,"False",20210114,"REPUBLICAN"
"3389",2018,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen","False","BETO O'ROURKE","DEMOCRAT","False","total",4045632,8371655,"False",20210114,"DEMOCRAT"
"3390",2018,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen","False","NEAL M. DIKEMAN","LIBERTARIAN","False","total",65470,8371655,"False",20210114,"LIBERTARIAN"
"3391",2018,"UTAH","UT",49,87,67,"US SENATE","statewide","gen","False","MITT ROMNEY","REPUBLICAN","False","total",665215,1062845,"False",20210114,"REPUBLICAN"
"3392",2018,"UTAH","UT",49,87,67,"US SENATE","statewide","gen","False","JENNY WILSON","DEMOCRAT","False","total",328541,1062845,"False",20210114,"DEMOCRAT"
"3393",2018,"UTAH","UT",49,87,67,"US SENATE","statewide","gen","False","TIM AALDERS","CONSTITUTION","False","total",28774,1062845,"False",20210114,"OTHER"
